booking_id,customer_id,booking_timestamp,booking_value
B002990,C08636,2025-09-06 04:37:00,143
B002991,C08639,2026-01-05 16:49:00,400
B002992,C08645,2025-04-13 10:39:00,1366
B002993,C08651,2025-08-29 04:02:00,1135
B002994,C08654,2025-06-26 23:08:00,423
B002995,C08661,2025-02-01 08:29:00,1246
B002996,C08662,2025-05-26 21:32:00,549
B002997,C08663,2025-04-25 22:22:00,389
B002998,C08666,2025-04-20 06:38:00,883
B002999,C08668,2025-11-10 16:36:00,164
B003000,C08669,2025-12-19 17:41:00,977
B003001,C08675,2025-10-04 22:57:00,711
B003002,C08676,2025-02-22 00:33:00,802
B003003,C08678,2025-07-28 13:32:00,530
B003004,C08681,2025-08-08 08:55:00,1336
B003005,C08682,2025-02-19 20:27:00,789
B003006,C08685,2025-12-20 05:33:00,996
B003007,C08686,2025-07-20 13:51:00,335
B003008,C08687,2025-07-08 03:33:00,698
B003009,C08688,2025-06-11 16:24:00,1389
B003010,C08691,2025-01-28 06:14:00,977
B003011,C08698,2025-02-23 23:24:00,172
B003012,C08702,2025-02-12 08:05:00,858
B003013,C08705,2025-12-11 08:07:00,528
B003014,C08707,2025-10-28 15:20:00,906
B003015,C08709,2025-10-11 05:21:00,193
B003016,C08712,2025-11-22 11:35:00,1270
B003017,C08713,2025-02-01 17:17:00,1171
B003018,C08714,2025-02-21 07:04:00,295
B003019,C08715,2025-07-20 04:56:00,965
B003020,C08718,2025-07-04 01:51:00,1182
B003021,C08721,2025-02-16 01:44:00,1085
B003022,C08724,2025-11-25 13:55:00,517
B003023,C08726,2025-11-25 19:29:00,433
B003024,C08732,2025-11-23 17:14:00,1275
B003025,C08733,2025-10-10 00:30:00,409
B003026,C08739,2025-09-18 16:57:00,848
B003027,C08740,2026-01-05 21:55:00,1160
B003028,C08742,2025-10-30 21:20:00,857
B003029,C08744,2025-09-28 12:15:00,849
B003030,C08745,2025-06-11 21:25:00,517
B003031,C08747,2025-12-07 09:56:00,442
B003032,C08748,2025-03-03 13:52:00,533
B003033,C08752,2025-10-11 19:15:00,630
B003034,C08754,2025-04-17 23:32:00,1185
B003035,C08757,2025-03-15 22:41:00,1105
B003036,C08759,2025-11-17 20:00:00,454
B003037,C08763,2025-01-22 05:45:00,1056
B003038,C08767,2025-05-11 07:14:00,1158
B003039,C08768,2025-03-02 15:48:00,1319
B003040,C08771,2025-07-13 06:03:00,1423
B003041,C08772,2025-03-15 05:12:00,345
B003042,C08774,2025-01-14 00:38:00,1363
B003043,C08778,2025-11-30 14:31:00,236
B003044,C08783,2025-02-23 16:24:00,209
B003045,C08785,2025-10-23 22:16:00,268
B003046,C08787,2025-01-07 15:31:00,795
B003047,C08790,2025-01-20 13:55:00,1215
B003048,C08793,2025-03-25 08:58:00,1248
B003049,C08797,2025-09-03 01:52:00,1425
B003050,C08799,2025-02-07 08:24:00,1291
B003051,C08810,2025-01-22 10:56:00,483
B003052,C08811,2025-04-09 07:55:00,1411
B003053,C08812,2025-04-18 17:15:00,952
B003054,C08817,2025-10-05 14:29:00,327
B003055,C08823,2025-12-02 02:31:00,444
B003056,C08824,2025-07-13 08:00:00,778
B003057,C08826,2025-03-05 01:41:00,379
B003058,C08827,2025-05-12 17:21:00,775
B003059,C08829,2025-07-17 02:57:00,1447
B003060,C08830,2025-03-01 07:50:00,667
B003061,C08831,2025-02-10 15:36:00,1080
B003062,C08833,2025-10-11 00:34:00,930
B003063,C08835,2025-11-07 22:21:00,1112
B003064,C08836,2026-01-04 15:21:00,409
B003065,C08837,2025-07-23 21:17:00,733
B003066,C08838,2025-05-13 09:38:00,253
B003067,C08839,2025-03-02 03:56:00,989
B003068,C08840,2025-12-24 00:47:00,914
B003069,C08844,2025-04-07 15:39:00,801
B003070,C08847,2025-10-25 17:40:00,1493
B003071,C08849,2025-11-22 16:46:00,671
B003072,C08851,2025-07-21 23:48:00,885
B003073,C08852,2025-12-04 02:30:00,660
B003074,C08854,2025-12-09 14:40:00,252
B003075,C08855,2025-06-09 17:44:00,620
B003076,C08856,2025-10-26 14:50:00,1324
B003077,C08857,2025-09-15 19:42:00,1181
B003078,C08858,2025-06-03 23:44:00,1401
B003079,C08861,2025-03-06 17:16:00,1473
B003080,C08863,2025-12-29 11:08:00,1021
B003081,C08865,2025-01-22 23:35:00,135
B003082,C08866,2026-01-05 02:17:00,160
B003083,C08867,2025-12-01 01:39:00,372
B003084,C08868,2025-11-05 20:33:00,104
B003085,C08871,2025-10-03 16:25:00,531
B003086,C08875,2025-07-30 23:39:00,497
B003087,C08877,2025-10-10 14:02:00,1452
B003088,C08879,2025-11-22 22:30:00,481
B003089,C08884,2025-08-21 22:36:00,1367
B003090,C08885,2025-01-22 23:25:00,779
B003091,C08893,2025-09-16 12:56:00,637
B003092,C08895,2026-01-13 01:10:00,946
B003093,C08898,2025-07-15 16:24:00,595
B003094,C08900,2025-06-27 13:06:00,939
B003095,C08901,2025-10-24 16:58:00,519
B003096,C08904,2025-10-14 10:30:00,543
B003097,C08906,2025-11-28 15:35:00,977
B003098,C08907,2025-12-21 03:13:00,1441
B003099,C08910,2025-02-01 13:41:00,618
B003100,C08915,2025-08-07 08:58:00,823
B003101,C08919,2025-03-17 10:36:00,1089
B003102,C08927,2025-04-20 08:30:00,782
B003103,C08939,2025-04-03 09:05:00,326
B003104,C08942,2025-02-18 03:52:00,1387
B003105,C08945,2025-11-15 16:19:00,408
B003106,C08946,2025-06-14 05:54:00,1207
B003107,C08950,2025-02-25 04:21:00,549
B003108,C08952,2025-05-24 00:32:00,484
B003109,C08955,2025-02-02 08:14:00,1327
B003110,C08956,2025-02-07 04:01:00,453
B003111,C08959,2025-02-21 12:48:00,421
B003112,C08963,2025-05-24 13:03:00,1214
B003113,C08968,2025-08-17 03:00:00,216
B003114,C08971,2025-09-12 14:38:00,1113
B003115,C08973,2025-04-24 02:29:00,149
B003116,C08974,2025-10-12 22:07:00,1408
B003117,C08975,2025-06-16 20:02:00,978
B003118,C08982,2025-07-03 09:14:00,144
B003119,C08983,2025-04-12 12:17:00,1189
B003120,C08985,2026-01-18 06:20:00,1090
B003121,C08987,2025-11-03 16:43:00,925
B003122,C08988,2025-05-11 09:06:00,201
B003123,C08990,2025-12-06 16:57:00,1113
B003124,C08991,2025-01-29 18:26:00,1407
B003125,C08992,2025-03-15 22:16:00,366
B003126,C08996,2026-01-04 12:48:00,106
B003127,C08997,2025-11-14 19:29:00,799
B003128,C08998,2025-08-23 11:37:00,515
B003129,C09000,2025-11-20 13:30:00,1037
B003130,C09003,2025-12-01 18:48:00,887
B003131,C09019,2025-02-16 11:29:00,213
B003132,C09020,2025-08-22 07:36:00,812
B003133,C09025,2025-12-21 16:20:00,462
B003134,C09026,2025-10-08 14:38:00,411
B003135,C09032,2025-09-19 04:54:00,1273
B003136,C09033,2025-09-07 12:06:00,305
B003137,C09035,2025-12-10 04:21:00,405
B003138,C09040,2025-11-18 18:05:00,615
B003139,C09045,2025-02-09 12:12:00,403
B003140,C09049,2025-07-26 12:11:00,442
B003141,C09052,2025-07-29 06:58:00,722
B003142,C09058,2025-11-23 11:11:00,907
B003143,C09060,2026-01-03 01:45:00,582
B003144,C09066,2025-03-29 02:31:00,1033
B003145,C09070,2025-08-01 02:30:00,142
B003146,C09071,2025-01-14 03:27:00,291
B003147,C09075,2025-09-15 19:18:00,259
B003148,C09076,2025-08-02 20:37:00,279
B003149,C09080,2025-01-13 19:27:00,1083
B003150,C09081,2025-08-12 16:57:00,1105
B003151,C09084,2025-11-17 23:55:00,356
B003152,C09085,2025-05-15 11:57:00,921
B003153,C09097,2025-02-11 16:13:00,1176
B003154,C09099,2025-02-02 16:00:00,1454
B003155,C09101,2025-07-29 23:06:00,180
B003156,C09107,2025-09-11 03:10:00,1335
B003157,C09108,2026-01-15 04:13:00,694
B003158,C09109,2025-02-21 22:45:00,747
B003159,C09110,2025-12-26 03:25:00,1281
B003160,C09113,2025-01-11 20:35:00,1092
B003161,C09114,2025-04-25 11:33:00,1331
B003162,C09122,2025-06-07 01:52:00,160
B003163,C09123,2025-11-12 12:29:00,265
B003164,C09125,2025-06-04 11:03:00,1447
B003165,C09127,2025-12-17 05:43:00,947
B003166,C09128,2025-12-26 09:23:00,279
B003167,C09130,2025-10-17 20:55:00,161
B003168,C09136,2025-07-14 06:21:00,1056
B003169,C09138,2025-01-23 00:39:00,621
B003170,C09139,2025-07-09 06:24:00,522
B003171,C09141,2025-08-15 06:41:00,813
B003172,C09143,2025-07-10 21:42:00,947
B003173,C09144,2025-06-26 06:11:00,869
B003174,C09148,2025-03-17 13:41:00,1072
B003175,C09149,2025-12-15 00:22:00,1426
B003176,C09152,2025-07-14 21:54:00,253
B003177,C09153,2025-12-10 06:13:00,1034
B003178,C09158,2025-11-21 11:07:00,416
B003179,C09163,2025-12-14 18:46:00,187
B003180,C09167,2025-01-14 14:39:00,338
B003181,C09173,2025-11-23 16:29:00,1120
B003182,C09174,2025-08-15 08:46:00,625
B003183,C09175,2025-04-14 09:18:00,885
B003184,C09179,2025-06-03 21:08:00,209
B003185,C09183,2025-12-24 01:33:00,390
B003186,C09187,2025-02-03 23:17:00,184
B003187,C09188,2025-01-27 05:48:00,1380
B003188,C09189,2025-05-28 03:50:00,1390
B003189,C09196,2025-04-25 14:22:00,903
B003190,C09202,2025-10-02 17:26:00,325
B003191,C09205,2025-10-26 01:31:00,1019
B003192,C09210,2025-08-14 20:10:00,1351
B003193,C09211,2025-03-20 14:02:00,532
B003194,C09213,2025-11-12 06:29:00,973
B003195,C09215,2025-05-23 15:54:00,766
B003196,C09216,2025-04-28 09:31:00,1053
B003197,C09217,2025-09-20 03:34:00,1125
B003198,C09222,2025-11-02 07:39:00,629
B003199,C09224,2025-11-07 02:20:00,1164
B003200,C09225,2025-07-20 22:39:00,410
B003201,C09229,2025-03-04 10:33:00,284
B003202,C09230,2025-06-15 01:33:00,229
B003203,C09234,2025-11-23 09:44:00,1249
B003204,C09237,2025-06-06 14:51:00,644
B003205,C09238,2025-01-22 11:33:00,896
B003206,C09239,2026-01-01 06:46:00,516
B003207,C09240,2025-07-30 16:04:00,299
B003208,C09241,2025-07-08 04:52:00,306
B003209,C09243,2025-02-02 19:02:00,1153
B003210,C09246,2025-11-04 08:15:00,525
B003211,C09253,2025-05-23 03:34:00,1395
B003212,C09258,2025-06-08 20:57:00,963
B003213,C09260,2025-08-27 01:04:00,1163
B003214,C09261,2025-11-29 21:56:00,1370
B003215,C09264,2025-12-01 20:50:00,813
B003216,C09267,2025-01-26 15:20:00,1099
B003217,C09270,2025-07-07 20:20:00,1326
B003218,C09272,2025-12-11 10:26:00,501
B003219,C09279,2025-08-29 14:05:00,954
B003220,C09281,2025-04-26 22:57:00,1013
B003221,C09283,2025-11-08 19:06:00,1225
B003222,C09284,2025-04-27 06:10:00,726
B003223,C09286,2025-12-20 10:34:00,1500
B003224,C09288,2025-04-10 15:30:00,1463
B003225,C09289,2025-10-17 02:40:00,930
B003226,C09294,2025-12-12 16:46:00,936
B003227,C09296,2025-10-20 13:59:00,1484
B003228,C09297,2025-07-14 18:06:00,1499
B003229,C09302,2025-11-13 10:02:00,133
B003230,C09304,2025-02-05 22:59:00,1096
B003231,C09305,2025-05-23 02:56:00,368
B003232,C09307,2025-08-06 23:21:00,1465
B003233,C09308,2025-02-18 06:52:00,666
B003234,C09309,2025-11-27 11:03:00,392
B003235,C09310,2025-02-16 05:56:00,616
B003236,C09311,2025-06-07 22:14:00,686
B003237,C09316,2025-08-02 18:00:00,205
B003238,C09319,2025-08-31 20:25:00,417
B003239,C09321,2025-10-29 08:56:00,602
B003240,C09322,2025-07-17 02:27:00,805
B003241,C09324,2025-04-30 13:10:00,1327
B003242,C09326,2025-12-09 11:53:00,422
B003243,C09328,2025-12-24 06:02:00,852
B003244,C09333,2025-09-26 10:17:00,982
B003245,C09342,2025-08-21 03:44:00,1330
B003246,C09345,2025-01-31 13:04:00,428
B003247,C09346,2025-10-23 20:31:00,1262
B003248,C09347,2025-11-20 14:23:00,752
B003249,C09349,2025-08-27 05:41:00,1264
B003250,C09352,2025-12-09 23:14:00,1408
B003251,C09357,2025-10-11 10:42:00,1147
B003252,C09359,2025-04-18 07:11:00,783
B003253,C09362,2025-12-22 23:30:00,131
B003254,C09364,2025-09-14 05:55:00,539
B003255,C09365,2025-02-20 12:27:00,537
B003256,C09368,2025-02-05 21:30:00,1265
B003257,C09371,2025-12-12 18:16:00,156
B003258,C09373,2025-02-03 19:21:00,230
B003259,C09376,2025-12-22 05:23:00,1052
B003260,C09379,2025-10-25 15:48:00,1274
B003261,C09382,2025-02-23 04:09:00,592
B003262,C09385,2025-07-03 04:05:00,1090
B003263,C09386,2025-03-01 19:45:00,649
B003264,C09391,2025-10-12 02:14:00,1067
B003265,C09392,2025-03-24 12:42:00,837
B003266,C09394,2025-10-12 23:09:00,172
B003267,C09399,2025-05-14 14:41:00,933
B003268,C09401,2025-04-15 16:39:00,461
B003269,C09409,2025-10-01 20:53:00,933
B003270,C09416,2025-12-23 12:01:00,106
B003271,C09418,2025-08-08 01:17:00,1140
B003272,C09421,2025-10-29 14:21:00,220
B003273,C09422,2025-05-04 05:34:00,549
B003274,C09431,2025-07-06 01:46:00,314
B003275,C09433,2025-01-23 08:03:00,1047
B003276,C09445,2025-11-27 00:16:00,1157
B003277,C09447,2025-07-20 01:25:00,630
B003278,C09449,2025-06-02 20:11:00,1111
B003279,C09450,2025-09-02 16:32:00,482
B003280,C09451,2025-02-16 22:38:00,738
B003281,C09452,2025-02-28 09:21:00,1067
B003282,C09454,2025-06-23 19:13:00,1464
B003283,C09455,2025-10-25 21:53:00,463
B003284,C09462,2026-01-12 22:38:00,1406
B003285,C09464,2025-02-06 04:37:00,1375
B003286,C09465,2025-03-10 19:05:00,1365
B003287,C09466,2025-10-13 15:49:00,1423
B003288,C09467,2025-06-02 16:52:00,805
B003289,C09468,2025-10-13 05:38:00,389
B003290,C09470,2025-01-22 15:06:00,1313
B003291,C09472,2025-12-16 06:39:00,686
B003292,C09474,2025-09-05 11:18:00,1166
B003293,C09481,2025-07-23 23:10:00,782
B003294,C09484,2025-10-01 14:02:00,161
B003295,C09489,2025-09-28 13:20:00,896
B003296,C09491,2025-06-03 08:45:00,1151
B003297,C09492,2025-11-30 10:05:00,1144
B003298,C09494,2025-10-18 17:38:00,118
B003299,C09497,2025-01-29 11:05:00,980
B003300,C09499,2025-08-22 05:53:00,423
B003301,C09504,2025-03-30 02:59:00,974
B003302,C09505,2025-05-07 11:12:00,1172
B003303,C09507,2025-08-01 09:10:00,1492
B003304,C09511,2025-01-28 00:36:00,800
B003305,C09515,2026-01-08 06:16:00,823
B003306,C09517,2025-11-22 12:25:00,1250
B003307,C09518,2025-03-18 23:00:00,1030
B003308,C09519,2025-05-10 18:32:00,887
B003309,C09527,2026-01-01 01:00:00,710
B003310,C09528,2025-11-02 14:34:00,845
B003311,C09530,2025-05-31 05:47:00,1127
B003312,C09531,2025-04-04 23:33:00,755
B003313,C09532,2025-02-09 17:06:00,120
B003314,C09533,2025-11-05 12:06:00,448
B003315,C09536,2025-11-12 13:48:00,1442
B003316,C09539,2025-01-11 14:28:00,1435
B003317,C09541,2025-05-19 20:14:00,188
B003318,C09543,2025-06-01 13:01:00,890
B003319,C09546,2025-01-15 16:51:00,291
B003320,C09547,2025-01-18 08:51:00,392
B003321,C09553,2025-08-07 14:28:00,1286
B003322,C09555,2025-11-01 05:22:00,311
B003323,C09557,2025-10-22 05:01:00,945
B003324,C09561,2025-08-10 18:51:00,1237
B003325,C09562,2025-05-12 05:37:00,288
B003326,C09567,2025-09-04 01:02:00,240
B003327,C09568,2025-09-07 17:44:00,720
B003328,C09569,2025-05-07 03:52:00,1089
B003329,C09572,2025-10-25 17:53:00,1020
B003330,C09576,2025-12-30 10:10:00,321
B003331,C09577,2025-05-27 16:43:00,124
B003332,C09579,2026-01-02 15:57:00,129
B003333,C09582,2026-01-01 03:26:00,548
B003334,C09586,2025-10-03 04:55:00,337
B003335,C09589,2025-12-31 14:33:00,952
B003336,C09591,2025-11-09 04:21:00,228
B003337,C09596,2025-04-11 23:52:00,569
B003338,C09597,2025-02-21 05:34:00,218
B003339,C09599,2025-10-22 11:18:00,1004
B003340,C09601,2025-05-29 01:28:00,890
B003341,C09607,2025-10-13 04:27:00,578
B003342,C09610,2025-09-07 18:45:00,390
B003343,C09611,2025-05-20 09:08:00,850
B003344,C09620,2025-04-19 15:51:00,1283
B003345,C09621,2025-10-10 02:16:00,792
B003346,C09622,2025-08-28 19:17:00,1095
B003347,C09623,2025-07-24 11:37:00,961
B003348,C09624,2025-11-06 02:22:00,1269
B003349,C09625,2025-04-10 18:39:00,1246
B003350,C09628,2025-04-13 06:27:00,360
B003351,C09631,2025-08-26 11:42:00,860
B003352,C09632,2025-08-11 23:03:00,429
B003353,C09639,2025-12-07 16:08:00,947
B003354,C09640,2025-08-26 11:06:00,1345
B003355,C09642,2025-10-25 05:21:00,642
B003356,C09652,2025-09-10 12:48:00,860
B003357,C09663,2025-12-08 00:48:00,1341
B003358,C09668,2025-06-30 01:56:00,525
B003359,C09669,2025-05-11 15:11:00,741
B003360,C09671,2025-03-24 13:01:00,1036
B003361,C09674,2025-08-05 04:09:00,357
B003362,C09675,2025-08-21 04:07:00,1435
B003363,C09676,2026-01-02 14:55:00,1147
B003364,C09677,2025-02-08 05:12:00,1449
B003365,C09682,2025-06-20 15:41:00,277
B003366,C09683,2025-04-02 19:06:00,906
B003367,C09686,2025-05-23 20:16:00,875
B003368,C09691,2025-07-14 22:28:00,1435
B003369,C09692,2025-07-13 11:04:00,788
B003370,C09693,2025-05-27 19:14:00,396
B003371,C09694,2025-01-17 01:12:00,283
B003372,C09695,2025-11-01 02:45:00,755
B003373,C09697,2025-09-20 13:29:00,1486
B003374,C09698,2025-10-26 20:13:00,247
B003375,C09700,2025-08-01 02:12:00,923
B003376,C09701,2025-05-21 00:29:00,906
B003377,C09702,2025-12-01 16:14:00,1149
B003378,C09704,2025-04-12 02:34:00,818
B003379,C09706,2025-04-23 13:01:00,1274
B003380,C09707,2025-02-06 20:47:00,1361
B003381,C09711,2026-01-07 03:38:00,528
B003382,C09714,2025-11-05 02:11:00,424
B003383,C09719,2025-12-31 03:02:00,293
B003384,C09721,2025-05-18 00:08:00,811
B003385,C09723,2025-03-17 04:02:00,330
B003386,C09724,2025-05-14 21:40:00,719
B003387,C09725,2025-11-13 20:17:00,253
B003388,C09726,2025-05-06 20:10:00,1224
B003389,C09727,2025-08-24 21:16:00,1285
B003390,C09728,2025-04-07 00:10:00,125
B003391,C09731,2025-06-24 17:43:00,609
B003392,C09740,2025-05-17 22:35:00,882
B003393,C09741,2025-09-28 19:55:00,1018
B003394,C09744,2025-03-03 04:52:00,1236
B003395,C09746,2025-11-21 02:25:00,299
B003396,C09747,2025-07-04 09:31:00,1085
B003397,C09749,2025-05-02 09:57:00,554
B003398,C09751,2025-01-22 08:10:00,981
B003399,C09756,2025-06-16 21:12:00,1123
B003400,C09757,2025-05-11 18:04:00,337
B003401,C09758,2025-09-14 01:45:00,1005
B003402,C09759,2025-01-30 22:54:00,315
B003403,C09767,2025-09-13 12:52:00,1162
B003404,C09768,2025-12-30 03:35:00,390
B003405,C09769,2026-01-05 09:15:00,1192
B003406,C09775,2025-06-15 07:31:00,789
B003407,C09776,2025-07-15 15:20:00,716
B003408,C09778,2025-04-11 18:47:00,274
B003409,C09782,2025-06-24 18:03:00,423
B003410,C09784,2025-12-15 18:05:00,1326
B003411,C09786,2025-03-12 14:58:00,970
B003412,C09787,2025-10-13 15:38:00,1186
B003413,C09793,2025-07-17 01:57:00,1144
B003414,C09794,2025-12-07 18:08:00,885
B003415,C09799,2025-12-02 18:23:00,430
B003416,C09800,2025-09-11 00:25:00,1365
B003417,C09808,2025-12-17 10:28:00,305
B003418,C09809,2025-05-13 19:32:00,506
B003419,C09815,2025-10-13 11:23:00,963
B003420,C09816,2025-02-13 10:10:00,526
B003421,C09818,2025-02-01 05:07:00,1270
B003422,C09825,2025-10-08 14:11:00,201
B003423,C09829,2025-10-24 07:29:00,599
B003424,C09834,2025-06-15 20:27:00,446
B003425,C09841,2025-10-07 18:35:00,513
B003426,C09842,2025-04-09 12:04:00,226
B003427,C09843,2025-06-25 03:00:00,486
B003428,C09846,2025-06-06 09:54:00,1331
B003429,C09853,2025-08-19 13:26:00,453
B003430,C09856,2025-11-20 06:05:00,339
B003431,C09858,2025-03-11 03:03:00,1460
B003432,C09860,2025-05-07 00:05:00,723
B003433,C09861,2025-04-24 10:48:00,1073
B003434,C09864,2025-09-11 20:51:00,111
B003435,C09869,2025-06-24 13:40:00,336
B003436,C09870,2025-11-08 23:57:00,395
B003437,C09875,2025-09-10 08:40:00,125
B003438,C09877,2025-07-08 02:57:00,274
B003439,C09880,2025-12-20 06:21:00,1307
B003440,C09887,2025-08-20 17:23:00,321
B003441,C09888,2025-04-05 12:26:00,1022
B003442,C09889,2025-06-03 23:14:00,1098
B003443,C09893,2025-05-05 03:10:00,783
B003444,C09902,2025-10-31 19:32:00,1343
B003445,C09905,2025-08-23 20:25:00,1377
B003446,C09912,2025-05-31 09:55:00,1396
B003447,C09913,2025-09-09 10:33:00,1038
B003448,C09915,2025-07-09 09:39:00,1225
B003449,C09919,2025-02-03 01:27:00,931
B003450,C09921,2025-07-27 00:05:00,923
B003451,C09932,2025-04-02 03:45:00,1278
B003452,C09938,2025-06-25 08:24:00,340
B003453,C09941,2025-06-10 22:42:00,896
B003454,C09943,2025-11-30 07:49:00,1426
B003455,C09944,2025-08-11 22:10:00,467
B003456,C09951,2025-12-19 07:41:00,444
B003457,C09952,2025-07-18 14:29:00,965
B003458,C09954,2025-01-29 19:54:00,778
B003459,C09955,2025-07-18 06:33:00,1133
B003460,C09966,2025-04-14 00:26:00,105
B003461,C09977,2025-01-31 06:51:00,520
B003462,C09978,2025-02-27 04:09:00,616
B003463,C09982,2025-08-14 18:12:00,1378
B003464,C09988,2025-09-15 19:37:00,572
B003465,C09994,2025-12-03 00:47:00,1342
B003466,C09995,2025-04-22 22:09:00,1015
B003467,C09996,2025-10-12 19:58:00,571
B003468,C09997,2025-02-01 10:31:00,268
B003469,C10000,2025-05-07 15:24:00,944
