customer_id,country,signup_date,acquisition_campaign_id
C03216,Indonesia,2025-02-07,CMP004
C03217,Indonesia,2025-02-01,CMP002
C03218,Singapore,2025-06-20,
C03219,Singapore,2025-05-13,CMP002
C03220,Indonesia,2025-05-16,
C03221,Indonesia,2025-02-05,
C03222,Thailand,2025-04-13,
C03223,Thailand,2025-04-02,
C03224,Indonesia,2025-02-25,
C03225,Indonesia,2025-08-09,CMP002
C03226,Indonesia,2025-11-26,
C03227,Thailand,2025-08-15,CMP002
C03228,Indonesia,2025-02-22,CMP002
C03229,Indonesia,2025-02-06,CMP001
C03230,Thailand,2025-05-09,
C03231,Singapore,2025-01-10,
C03232,Thailand,2025-03-18,
C03233,Singapore,2025-01-01,
C03234,Indonesia,2025-12-07,
C03235,Thailand,2025-03-19,
C03236,Indonesia,2025-07-20,
C03237,Thailand,2025-09-21,CMP002
C03238,Indonesia,2025-09-09,CMP002
C03239,Thailand,2025-07-26,
C03240,Indonesia,2025-02-05,CMP004
C03241,Indonesia,2025-01-02,
C03242,Thailand,2025-12-19,
C03243,Indonesia,2025-09-04,
C03244,Singapore,2025-10-02,
C03245,Indonesia,2025-07-03,
C03246,Indonesia,2025-06-05,CMP003
C03247,Singapore,2025-11-20,CMP001
C03248,Indonesia,2025-11-28,
C03249,Singapore,2025-10-01,CMP002
C03250,Indonesia,2025-06-24,
C03251,Thailand,2025-08-24,
C03252,Thailand,2025-05-29,CMP005
C03253,Indonesia,2025-04-01,
C03254,Thailand,2025-07-16,CMP001
C03255,Thailand,2025-06-03,CMP002
C03256,Thailand,2025-02-24,
C03257,Indonesia,2025-07-03,
C03258,Indonesia,2025-11-20,
C03259,Indonesia,2025-04-08,CMP001
C03260,Indonesia,2025-04-09,
C03261,Indonesia,2025-10-31,CMP005
C03262,Indonesia,2025-07-19,
C03263,Thailand,2025-10-04,
C03264,Indonesia,2025-09-13,CMP002
C03265,Singapore,2025-08-19,CMP003
C03266,Indonesia,2025-01-09,CMP002
C03267,Indonesia,2025-01-29,CMP003
C03268,Indonesia,2025-01-22,CMP002
C03269,Thailand,2025-04-19,
C03270,Indonesia,2025-12-08,CMP003
C03271,Singapore,2025-12-14,
C03272,Indonesia,2025-10-02,
C03273,Indonesia,2025-10-24,CMP001
C03274,Indonesia,2025-02-06,CMP005
C03275,Indonesia,2025-03-14,
C03276,Indonesia,2025-01-10,
C03277,Indonesia,2025-11-13,CMP003
C03278,Thailand,2025-12-26,
C03279,Indonesia,2025-01-08,
C03280,Singapore,2025-01-26,
C03281,Indonesia,2025-02-19,
C03282,Thailand,2025-03-29,CMP004
C03283,Thailand,2025-02-02,CMP003
C03284,Indonesia,2025-02-24,CMP001
C03285,Thailand,2025-11-01,CMP004
C03286,Indonesia,2025-04-23,CMP001
C03287,Indonesia,2025-04-14,
C03288,Indonesia,2025-12-14,
C03289,Singapore,2025-03-03,CMP004
C03290,Indonesia,2025-10-22,CMP004
C03291,Thailand,2025-06-14,CMP004
C03292,Thailand,2025-04-20,CMP001
C03293,Indonesia,2025-10-31,
C03294,Indonesia,2025-02-02,
C03295,Thailand,2025-03-14,
C03296,Thailand,2025-03-28,
C03297,Indonesia,2025-10-11,
C03298,Singapore,2025-05-05,CMP005
C03299,Indonesia,2025-01-21,
C03300,Thailand,2025-11-20,
C03301,Indonesia,2025-03-22,CMP004
C03302,Indonesia,2025-09-07,
C03303,Indonesia,2025-01-04,
C03304,Thailand,2025-02-15,CMP002
C03305,Singapore,2025-10-31,
C03306,Thailand,2025-08-02,
C03307,Thailand,2025-09-01,
C03308,Indonesia,2025-04-16,CMP001
C03309,Indonesia,2025-05-19,
C03310,Indonesia,2025-07-30,CMP002
C03311,Thailand,2025-03-31,CMP005
C03312,Indonesia,2025-01-20,CMP002
C03313,Thailand,2025-09-13,CMP005
C03314,Thailand,2025-02-15,CMP004
C03315,Indonesia,2025-06-04,CMP001
C03316,Indonesia,2025-01-03,CMP003
C03317,Indonesia,2025-04-09,
C03318,Singapore,2025-09-29,CMP004
C03319,Indonesia,2025-11-13,
C03320,Indonesia,2025-10-04,
C03321,Thailand,2025-08-26,CMP002
C03322,Indonesia,2025-12-04,
C03323,Indonesia,2025-01-28,CMP003
C03324,Thailand,2025-03-18,
C03325,Indonesia,2025-08-31,
C03326,Thailand,2025-03-23,CMP003
C03327,Indonesia,2025-01-23,
C03328,Indonesia,2025-07-06,
C03329,Indonesia,2025-08-11,
C03330,Thailand,2025-11-12,CMP004
C03331,Indonesia,2025-08-21,CMP001
C03332,Singapore,2025-01-27,CMP004
C03333,Indonesia,2025-04-01,
C03334,Indonesia,2025-01-15,CMP003
C03335,Indonesia,2025-03-01,
C03336,Thailand,2025-05-01,
C03337,Indonesia,2025-10-31,
C03338,Indonesia,2025-08-03,
C03339,Singapore,2025-12-13,
C03340,Thailand,2025-04-28,CMP002
C03341,Indonesia,2025-06-16,
C03342,Thailand,2025-05-02,
C03343,Indonesia,2025-04-13,CMP004
C03344,Indonesia,2025-04-23,CMP003
C03345,Indonesia,2025-10-27,CMP003
C03346,Indonesia,2025-08-12,CMP004
C03347,Indonesia,2025-11-09,CMP004
C03348,Indonesia,2025-07-18,CMP001
C03349,Thailand,2025-08-23,
C03350,Indonesia,2025-11-20,CMP005
C03351,Indonesia,2025-05-19,CMP003
C03352,Indonesia,2025-03-07,CMP002
C03353,Indonesia,2025-10-19,
C03354,Indonesia,2025-03-11,CMP002
C03355,Indonesia,2025-08-27,CMP005
C03356,Thailand,2025-03-29,
C03357,Singapore,2025-04-23,
C03358,Indonesia,2025-11-06,
C03359,Singapore,2025-11-23,CMP001
C03360,Indonesia,2025-03-29,
C03361,Singapore,2025-10-11,CMP001
C03362,Indonesia,2025-02-14,CMP002
C03363,Indonesia,2025-09-25,CMP002
C03364,Indonesia,2025-04-21,
C03365,Indonesia,2025-08-25,CMP002
C03366,Thailand,2025-08-08,CMP004
C03367,Indonesia,2025-05-07,
C03368,Indonesia,2025-08-11,
C03369,Singapore,2025-10-30,
C03370,Singapore,2025-10-21,CMP002
C03371,Singapore,2025-08-02,
C03372,Singapore,2025-01-21,
C03373,Indonesia,2025-09-16,CMP001
C03374,Indonesia,2025-09-29,
C03375,Thailand,2025-12-23,
C03376,Indonesia,2025-08-20,
C03377,Indonesia,2025-02-12,
C03378,Thailand,2025-01-07,CMP005
C03379,Singapore,2025-07-28,
C03380,Indonesia,2025-03-09,
C03381,Thailand,2025-05-03,
C03382,Indonesia,2025-02-16,CMP001
C03383,Indonesia,2025-12-09,
C03384,Indonesia,2025-12-27,
C03385,Thailand,2025-10-20,
C03386,Singapore,2025-01-13,
C03387,Thailand,2025-08-26,CMP004
C03388,Indonesia,2025-12-27,
C03389,Thailand,2025-07-09,
C03390,Thailand,2025-12-27,
C03391,Indonesia,2025-11-18,
C03392,Indonesia,2025-12-20,
C03393,Indonesia,2025-01-17,
C03394,Thailand,2025-05-19,
C03395,Indonesia,2025-11-10,
C03396,Thailand,2025-04-17,CMP005
C03397,Thailand,2025-02-11,CMP001
C03398,Thailand,2025-06-21,
C03399,Indonesia,2025-01-29,CMP004
C03400,Indonesia,2025-12-12,
C03401,Indonesia,2025-01-27,
C03402,Indonesia,2025-07-07,CMP002
C03403,Indonesia,2025-01-21,CMP004
C03404,Thailand,2025-03-31,CMP004
C03405,Indonesia,2025-12-27,
C03406,Thailand,2025-12-30,
C03407,Singapore,2025-03-12,
C03408,Indonesia,2025-05-03,CMP004
C03409,Indonesia,2025-11-29,
C03410,Singapore,2025-10-25,
C03411,Indonesia,2025-12-26,
C03412,Indonesia,2025-04-26,CMP004
C03413,Indonesia,2025-05-17,
C03414,Indonesia,2025-08-05,CMP003
C03415,Indonesia,2025-02-02,
C03416,Indonesia,2025-08-20,
C03417,Thailand,2025-09-27,
C03418,Thailand,2025-08-29,
C03419,Thailand,2025-12-14,
C03420,Indonesia,2025-05-30,
C03421,Thailand,2025-07-08,CMP001
C03422,Thailand,2025-12-21,
C03423,Indonesia,2025-02-03,
C03424,Indonesia,2025-08-23,CMP002
C03425,Singapore,2025-07-20,
C03426,Singapore,2025-05-28,CMP008
C03427,Indonesia,2025-02-09,
C03428,Indonesia,2025-05-22,CMP001
C03429,Indonesia,2025-03-17,CMP002
C03430,Indonesia,2025-04-15,
C03431,Indonesia,2025-11-18,
C03432,Singapore,2025-08-02,CMP005
C03433,Singapore,2025-10-05,
C03434,Indonesia,2025-08-31,
C03435,Thailand,2025-08-16,
C03436,Indonesia,2025-01-11,
C03437,Indonesia,2025-02-02,CMP001
C03438,Thailand,2025-04-29,
C03439,Thailand,2025-09-24,CMP001
C03440,Indonesia,2025-07-30,
C03441,Thailand,2025-12-02,
C03442,Indonesia,2025-06-17,CMP002
C03443,Thailand,2025-12-07,
C03444,Indonesia,2025-10-08,CMP001
C03445,Indonesia,2025-06-05,CMP004
C03446,Indonesia,2025-06-06,CMP002
C03447,Indonesia,2025-05-14,CMP001
C03448,Singapore,2025-07-10,
C03449,Indonesia,2025-01-25,CMP002
C03450,Indonesia,2025-05-26,
C03451,Thailand,2025-03-27,
C03452,Thailand,2025-03-24,
C03453,Indonesia,2025-05-27,CMP002
C03454,Thailand,2025-03-31,
C03455,Singapore,2025-12-21,
C03456,Indonesia,2025-03-20,CMP002
C03457,Indonesia,2025-03-01,
C03458,Indonesia,2025-06-12,
C03459,Indonesia,2025-08-14,
C03460,Indonesia,2025-04-05,CMP003
C03461,Indonesia,2025-12-29,
C03462,Singapore,2025-06-12,CMP002
C03463,Indonesia,2025-03-17,CMP004
C03464,Singapore,2025-10-04,CMP001
C03465,Indonesia,2025-10-01,CMP001
C03466,Indonesia,2025-01-13,
C03467,Thailand,2025-09-13,
C03468,Singapore,2025-08-23,
C03469,Indonesia,2025-03-21,CMP005
C03470,Singapore,2025-10-07,
C03471,Thailand,2025-06-19,
C03472,Indonesia,2025-06-01,
C03473,Singapore,2025-05-29,CMP003
C03474,Thailand,2025-10-21,
C03475,Thailand,2025-10-17,CMP003
C03476,Indonesia,2025-08-15,
C03477,Thailand,2025-02-27,
C03478,Indonesia,2025-01-21,CMP001
C03479,Indonesia,2025-10-10,CMP001
C03480,Indonesia,2025-01-13,CMP002
C03481,Indonesia,2025-04-23,
C03482,Indonesia,2025-02-17,
C03483,Thailand,2025-11-08,CMP005
C03484,Indonesia,2025-10-26,CMP001
C03485,Indonesia,2025-05-23,
C03486,Indonesia,2025-02-12,CMP001
C03487,Thailand,2025-08-17,CMP003
C03488,Singapore,2025-02-14,
C03489,Indonesia,2025-07-21,
C03490,Thailand,2025-06-12,CMP002
C03491,Singapore,2025-09-19,
C03492,Indonesia,2025-12-08,
C03493,Thailand,2025-03-17,
C03494,Indonesia,2025-08-07,CMP003
C03495,Indonesia,2025-07-10,
C03496,Indonesia,2025-06-26,CMP004
C03497,Singapore,2025-08-17,CMP001
C03498,Indonesia,2025-02-14,
C03499,Thailand,2025-08-16,CMP001
C03500,Thailand,2025-08-01,CMP004
C03501,Indonesia,2025-05-28,
C03502,Thailand,2025-08-06,
C03503,Indonesia,2025-08-01,CMP004
C03504,Indonesia,2025-10-28,
C03505,Indonesia,2025-03-15,CMP001
C03506,Singapore,2025-09-01,CMP004
C03507,Singapore,2025-09-26,
C03508,Singapore,2025-02-03,
C03509,Thailand,2025-10-30,
C03510,Indonesia,2025-02-15,
C03511,Singapore,2025-11-24,
C03512,Indonesia,2025-08-01,
C03513,Thailand,2025-08-25,
C03514,Indonesia,2025-03-12,CMP001
C03515,Indonesia,2025-07-15,CMP003
C03516,Indonesia,2025-09-09,
C03517,Thailand,2025-06-04,CMP002
C03518,Indonesia,2025-06-05,
C03519,Indonesia,2025-08-26,CMP003
C03520,Indonesia,2025-01-02,
C03521,Singapore,2025-06-03,CMP001
C03522,Indonesia,2025-11-22,
C03523,Thailand,2025-12-01,
C03524,Indonesia,2025-05-28,
C03525,Singapore,2025-09-09,CMP001
C03526,Indonesia,2025-11-27,
C03527,Thailand,2025-03-03,CMP003
C03528,Singapore,2025-09-10,
C03529,Indonesia,2025-02-04,
C03530,Indonesia,2025-07-05,
C03531,Indonesia,2025-10-17,
C03532,Thailand,2025-05-13,CMP003
C03533,Singapore,2025-09-01,CMP002
C03534,Indonesia,2025-03-03,CMP001
C03535,Indonesia,2025-10-22,
C03536,Indonesia,2025-05-13,CMP003
C03537,Indonesia,2025-01-30,
C03538,Singapore,2025-08-25,
C03539,Indonesia,2025-03-11,
C03540,Indonesia,2025-01-28,CMP004
C03541,Thailand,2025-08-03,
C03542,Indonesia,2025-07-02,
C03543,Indonesia,2025-05-30,CMP002
C03544,Indonesia,2025-02-09,CMP002
C03545,Indonesia,2025-11-18,CMP004
C03546,Indonesia,2025-02-18,
C03547,Indonesia,2025-03-27,
C03548,Thailand,2025-06-11,CMP001
C03549,Thailand,2025-12-17,
C03550,Thailand,2025-05-19,
C03551,Indonesia,2025-12-19,
C03552,Indonesia,2025-10-01,CMP001
C03553,Indonesia,2025-03-15,
C03554,Indonesia,2025-09-23,
C03555,Indonesia,2025-09-06,CMP004
C03556,Indonesia,2025-03-25,CMP001
C03557,Indonesia,2025-03-21,
C03558,Thailand,2025-04-07,CMP005
C03559,Thailand,2025-10-14,
C03560,Thailand,2025-09-27,CMP002
C03561,Indonesia,2025-12-31,
C03562,Indonesia,2025-02-28,CMP004
C03563,Indonesia,2025-02-09,CMP003
C03564,Singapore,2025-03-09,CMP001
C03565,Indonesia,2025-09-03,
C03566,Indonesia,2025-12-20,
C03567,Singapore,2025-08-15,
C03568,Indonesia,2025-11-02,CMP001
C03569,Indonesia,2025-06-25,CMP002
C03570,Indonesia,2025-06-05,
C03571,Indonesia,2025-03-02,CMP002
C03572,Indonesia,2025-12-22,
C03573,Indonesia,2025-04-27,
C03574,Indonesia,2025-04-18,
C03575,Indonesia,2025-02-10,CMP001
C03576,Indonesia,2025-02-27,CMP003
C03577,Thailand,2025-09-05,
C03578,Indonesia,2025-01-22,
C03579,Thailand,2025-01-17,CMP004
C03580,Indonesia,2025-09-20,CMP004
C03581,Indonesia,2025-08-29,
C03582,Indonesia,2025-05-10,CMP003
C03583,Thailand,2025-06-04,CMP003
C03584,Thailand,2025-02-19,CMP003
C03585,Indonesia,2025-11-05,
C03586,Indonesia,2025-04-13,
C03587,Indonesia,2025-06-29,
C03588,Thailand,2025-03-16,
C03589,Singapore,2025-05-23,CMP002
C03590,Indonesia,2025-06-28,CMP001
C03591,Thailand,2025-09-14,
C03592,Indonesia,2025-11-10,CMP003
C03593,Indonesia,2025-10-19,CMP003
C03594,Thailand,2025-10-24,
C03595,Indonesia,2025-09-28,CMP002
C03596,Singapore,2025-04-09,CMP003
C03597,Singapore,2025-03-29,CMP004
C03598,Indonesia,2025-10-03,CMP001
C03599,Singapore,2025-02-20,
C03600,Singapore,2025-09-16,CMP004
C03601,Indonesia,2025-09-01,CMP004
C03602,Indonesia,2025-10-29,CMP002
C03603,Singapore,2025-12-11,
C03604,Thailand,2025-04-03,CMP003
C03605,Indonesia,2025-07-14,
C03606,Indonesia,2025-09-21,CMP003
C03607,Thailand,2025-02-27,
C03608,Indonesia,2025-06-10,CMP003
C03609,Indonesia,2025-02-26,CMP003
C03610,Thailand,2025-09-11,CMP003
C03611,Indonesia,2025-12-27,
C03612,Indonesia,2025-01-21,CMP003
C03613,Indonesia,2025-09-10,CMP003
C03614,Indonesia,2025-05-26,
C03615,Thailand,2025-06-09,
C03616,Indonesia,2025-08-16,
C03617,Indonesia,2025-07-28,CMP001
C03618,Indonesia,2025-08-08,
C03619,Singapore,2025-02-05,
C03620,Singapore,2025-09-01,CMP003
C03621,Indonesia,2025-07-08,
C03622,Indonesia,2025-12-12,
C03623,Indonesia,2025-02-23,CMP003
C03624,Thailand,2025-09-25,CMP005
C03625,Indonesia,2025-02-13,
C03626,Indonesia,2025-07-22,CMP002
C03627,Singapore,2025-10-30,
C03628,Indonesia,2025-03-28,CMP002
C03629,Indonesia,2025-04-12,
C03630,Thailand,2025-11-01,CMP004
C03631,Indonesia,2025-07-26,CMP004
C03632,Thailand,2025-08-06,CMP003
C03633,Thailand,2025-05-23,
C03634,Indonesia,2025-10-25,
C03635,Singapore,2025-11-26,
C03636,Indonesia,2025-07-02,
C03637,Singapore,2025-11-05,
C03638,Indonesia,2025-09-06,CMP004
C03639,Thailand,2025-03-17,CMP003
C03640,Indonesia,2025-02-25,CMP005
C03641,Indonesia,2025-09-08,CMP004
C03642,Singapore,2025-11-18,
C03643,Indonesia,2025-01-16,
C03644,Thailand,2025-01-28,CMP001
C03645,Thailand,2025-09-13,CMP002
C03646,Indonesia,2025-04-02,CMP003
C03647,Indonesia,2025-12-14,CMP001
C03648,Thailand,2025-06-05,CMP005
C03649,Thailand,2025-02-19,CMP003
C03650,Thailand,2025-12-05,
C03651,Thailand,2025-09-10,CMP001
C03652,Indonesia,2025-04-14,
C03653,Indonesia,2025-09-12,
C03654,Indonesia,2025-05-14,
C03655,Indonesia,2025-10-04,CMP001
C03656,Singapore,2025-01-17,CMP002
C03657,Indonesia,2025-03-02,CMP005
C03658,Singapore,2025-06-11,
C03659,Indonesia,2025-08-15,
C03660,Indonesia,2025-01-17,
C03661,Singapore,2025-12-04,CMP004
C03662,Singapore,2025-06-05,CMP001
C03663,Indonesia,2025-03-26,CMP004
C03664,Indonesia,2025-03-10,CMP001
C03665,Indonesia,2025-07-19,
C03666,Indonesia,2025-02-26,
C03667,Thailand,2025-09-09,CMP004
C03668,Indonesia,2025-12-17,
C03669,Indonesia,2025-08-29,
C03670,Indonesia,2025-03-22,CMP002
C03671,Indonesia,2025-07-20,CMP003
C03672,Singapore,2025-10-30,CMP004
C03673,Thailand,2025-11-12,CMP004
C03674,Indonesia,2025-05-26,CMP001
C03675,Indonesia,2025-01-15,
C03676,Thailand,2025-03-07,CMP002
C03677,Thailand,2025-06-28,CMP004
C03678,Indonesia,2025-10-26,
C03679,Indonesia,2025-11-17,
C03680,Indonesia,2025-02-19,CMP003
C03681,Indonesia,2025-07-02,
C03682,Thailand,2025-01-29,
C03683,Indonesia,2025-05-07,CMP003
C03684,Indonesia,2025-06-09,CMP003
C03685,Indonesia,2025-12-19,
C03686,Indonesia,2025-06-06,
C03687,Indonesia,2025-03-28,
C03688,Indonesia,2025-06-16,
C03689,Singapore,2025-12-03,
C03690,Indonesia,2025-10-18,
C03691,Indonesia,2025-08-04,CMP001
C03692,Indonesia,2025-12-23,
C03693,Singapore,2025-01-12,
C03694,Indonesia,2025-07-13,CMP003
C03695,Indonesia,2025-06-15,
C03696,Indonesia,2025-09-08,CMP004
C03697,Indonesia,2025-12-12,
C03698,Indonesia,2025-09-12,CMP005
C03699,Indonesia,2025-12-08,
C03700,Indonesia,2025-11-11,
C03701,Indonesia,2025-08-12,CMP001
C03702,Thailand,2025-11-22,CMP003
C03703,Thailand,2025-02-08,
C03704,Indonesia,2025-10-02,CMP004
C03705,Indonesia,2025-05-16,CMP001
C03706,Indonesia,2025-10-21,CMP002
C03707,Thailand,2025-04-26,
C03708,Thailand,2025-02-17,CMP001
C03709,Indonesia,2025-10-24,
C03710,Indonesia,2025-06-22,CMP003
C03711,Thailand,2025-10-18,CMP001
C03712,Indonesia,2025-09-01,
C03713,Thailand,2025-06-27,CMP001
C03714,Thailand,2025-11-30,
C03715,Thailand,2025-09-16,
C03716,Thailand,2025-08-10,
C03717,Indonesia,2025-06-10,
C03718,Indonesia,2025-07-25,CMP003
C03719,Indonesia,2025-09-21,CMP004
C03720,Indonesia,2025-10-08,CMP002
C03721,Thailand,2025-01-10,CMP002
C03722,Singapore,2025-09-22,CMP001
C03723,Indonesia,2025-10-23,
C03724,Singapore,2025-12-05,
C03725,Indonesia,2025-08-28,
C03726,Indonesia,2025-11-23,CMP004
C03727,Singapore,2025-11-11,CMP004
C03728,Singapore,2025-08-11,
C03729,Indonesia,2025-11-17,
C03730,Indonesia,2025-04-13,CMP003
C03731,Indonesia,2025-03-17,
C03732,Thailand,2025-12-17,
C03733,Indonesia,2025-08-11,CMP001
C03734,Thailand,2025-02-02,CMP004
C03735,Indonesia,2025-07-31,
C03736,Thailand,2025-05-27,
C03737,Thailand,2025-05-12,CMP001
C03738,Indonesia,2025-05-01,
C03739,Indonesia,2025-02-28,CMP001
C03740,Indonesia,2025-01-15,
C03741,Indonesia,2025-06-08,CMP002
C03742,Singapore,2025-10-14,
C03743,Thailand,2025-08-05,CMP004
C03744,Indonesia,2025-01-19,CMP004
C03745,Indonesia,2025-05-20,CMP004
C03746,Thailand,2025-05-13,CMP002
C03747,Thailand,2025-05-23,CMP003
C03748,Thailand,2025-04-01,
C03749,Singapore,2025-01-22,
C03750,Thailand,2025-09-06,
C03751,Singapore,2025-01-29,
C03752,Indonesia,2025-02-12,CMP001
C03753,Singapore,2025-06-02,CMP004
C03754,Singapore,2025-07-28,
C03755,Thailand,2025-12-10,
C03756,Indonesia,2025-02-16,CMP002
C03757,Indonesia,2025-03-13,CMP002
C03758,Thailand,2025-10-20,
C03759,Indonesia,2025-03-03,
C03760,Singapore,2025-10-25,CMP001
C03761,Indonesia,2025-09-26,
C03762,Indonesia,2025-02-16,
C03763,Thailand,2025-03-04,CMP004
C03764,Indonesia,2025-06-10,CMP004
C03765,Thailand,2025-10-27,
C03766,Singapore,2025-05-01,CMP005
C03767,Indonesia,2025-04-22,CMP003
C03768,Indonesia,2025-03-31,
C03769,Indonesia,2025-05-21,
C03770,Singapore,2025-05-11,
C03771,Indonesia,2025-01-29,CMP002
C03772,Thailand,2025-07-11,CMP004
C03773,Indonesia,2025-02-27,
C03774,Indonesia,2025-08-05,
C03775,Singapore,2025-05-07,
C03776,Indonesia,2025-03-16,
C03777,Thailand,2025-07-08,CMP001
C03778,Thailand,2025-01-11,
C03779,Indonesia,2025-11-07,CMP001
C03780,Thailand,2025-12-06,
C03781,Thailand,2025-01-28,
C03782,Indonesia,2025-12-10,
C03783,Indonesia,2025-10-10,
C03784,Singapore,2025-11-24,
C03785,Singapore,2025-07-05,CMP001
C03786,Indonesia,2025-12-17,
C03787,Singapore,2025-05-02,CMP003
C03788,Indonesia,2025-07-18,CMP002
C03789,Singapore,2025-07-21,CMP004
C03790,Indonesia,2025-05-11,CMP002
C03791,Indonesia,2025-05-01,CMP003
C03792,Singapore,2025-03-24,CMP002
C03793,Indonesia,2025-11-20,
C03794,Indonesia,2025-11-26,
C03795,Indonesia,2025-01-18,CMP003
C03796,Thailand,2025-02-11,
C03797,Indonesia,2025-09-09,CMP005
C03798,Singapore,2025-07-31,CMP002
C03799,Thailand,2025-06-20,
C03800,Thailand,2025-02-21,CMP002
C03801,Indonesia,2025-12-24,
C03802,Indonesia,2025-02-03,CMP001
C03803,Thailand,2025-11-05,
C03804,Thailand,2025-10-08,
C03805,Thailand,2025-08-21,CMP002
C03806,Thailand,2025-01-27,
C03807,Thailand,2025-04-05,CMP005
C03808,Indonesia,2025-11-25,CMP003
C03809,Indonesia,2025-07-25,
C03810,Indonesia,2025-06-06,CMP004
C03811,Indonesia,2025-02-12,
C03812,Indonesia,2025-05-08,CMP008
C03813,Thailand,2025-11-29,
C03814,Thailand,2025-11-01,
C03815,Indonesia,2025-06-13,CMP001
C03816,Indonesia,2025-03-10,CMP002
C03817,Indonesia,2025-12-18,
C03818,Thailand,2025-06-17,
C03819,Indonesia,2025-04-12,
C03820,Indonesia,2025-07-08,CMP003
C03821,Singapore,2025-07-13,CMP004
C03822,Indonesia,2025-10-20,CMP003
C03823,Singapore,2025-01-12,CMP004
C03824,Thailand,2025-11-28,
C03825,Singapore,2025-04-28,
C03826,Indonesia,2025-08-25,
C03827,Singapore,2025-12-26,
C03828,Indonesia,2025-01-26,
C03829,Thailand,2025-08-08,CMP001
C03830,Indonesia,2025-03-18,
C03831,Indonesia,2025-07-08,
C03832,Indonesia,2025-10-18,
C03833,Indonesia,2025-09-27,CMP003
C03834,Thailand,2025-08-21,
C03835,Indonesia,2025-09-11,
C03836,Indonesia,2025-04-15,
C03837,Indonesia,2025-05-17,CMP001
C03838,Indonesia,2025-09-11,CMP001
C03839,Singapore,2025-08-09,CMP004
C03840,Indonesia,2025-11-04,
C03841,Thailand,2025-05-25,CMP001
C03842,Indonesia,2025-04-07,CMP005
C03843,Thailand,2025-07-29,
C03844,Indonesia,2025-01-15,CMP004
C03845,Indonesia,2025-05-15,CMP002
C03846,Singapore,2025-08-19,CMP001
C03847,Indonesia,2025-07-09,CMP003
C03848,Indonesia,2025-11-28,CMP004
C03849,Indonesia,2025-01-06,
C03850,Singapore,2025-06-15,CMP005
C03851,Thailand,2025-07-23,CMP002
C03852,Thailand,2025-07-16,
C03853,Indonesia,2025-11-02,
C03854,Indonesia,2025-02-18,CMP004
C03855,Indonesia,2025-01-27,CMP002
C03856,Indonesia,2025-05-01,CMP001
C03857,Singapore,2025-07-01,CMP001
C03858,Singapore,2025-12-10,
C03859,Thailand,2025-11-03,CMP004
C03860,Indonesia,2025-01-24,CMP003
C03861,Thailand,2025-09-16,CMP004
C03862,Singapore,2025-06-04,CMP002
C03863,Indonesia,2025-12-10,
C03864,Indonesia,2025-10-14,
C03865,Indonesia,2025-04-02,CMP003
C03866,Indonesia,2025-09-15,CMP003
C03867,Singapore,2025-06-23,CMP002
C03868,Indonesia,2025-03-09,CMP002
C03869,Indonesia,2025-12-30,
C03870,Indonesia,2025-03-14,CMP002
C03871,Indonesia,2025-06-10,
C03872,Indonesia,2025-03-07,CMP001
C03873,Thailand,2025-05-24,
C03874,Indonesia,2025-08-09,CMP003
C03875,Thailand,2025-05-15,CMP002
C03876,Indonesia,2025-05-16,
C03877,Singapore,2025-08-12,CMP004
C03878,Thailand,2025-06-11,
C03879,Thailand,2025-09-09,
C03880,Indonesia,2025-03-19,
C03881,Thailand,2025-12-03,
C03882,Indonesia,2025-08-14,
C03883,Indonesia,2025-03-18,
C03884,Indonesia,2025-04-04,CMP004
C03885,Indonesia,2025-05-14,CMP004
C03886,Indonesia,2025-08-28,
C03887,Indonesia,2025-09-11,
C03888,Singapore,2025-07-02,
C03889,Indonesia,2025-10-15,
C03890,Indonesia,2025-09-10,CMP001
C03891,Indonesia,2025-03-17,CMP003
C03892,Indonesia,2025-02-17,
C03893,Indonesia,2025-05-26,CMP004
C03894,Thailand,2025-03-28,
C03895,Indonesia,2025-05-20,CMP003
C03896,Indonesia,2025-12-06,CMP002
C03897,Singapore,2025-10-26,CMP005
C03898,Indonesia,2025-01-03,CMP002
C03899,Indonesia,2025-10-20,
C03900,Indonesia,2025-02-09,CMP002
C03901,Thailand,2025-09-13,CMP001
C03902,Indonesia,2025-06-18,CMP002
C03903,Singapore,2025-12-15,
C03904,Indonesia,2025-03-04,
C03905,Singapore,2025-10-30,CMP004
C03906,Thailand,2025-02-24,CMP004
C03907,Indonesia,2025-03-20,
C03908,Thailand,2025-08-24,
C03909,Indonesia,2025-12-04,CMP001
C03910,Singapore,2025-11-18,
C03911,Thailand,2025-11-01,CMP003
C03912,Singapore,2025-06-18,
C03913,Thailand,2025-12-02,CMP003
C03914,Indonesia,2025-08-20,CMP002
C03915,Indonesia,2025-10-19,
C03916,Thailand,2025-01-25,
C03917,Indonesia,2025-05-25,CMP002
C03918,Thailand,2025-01-29,
C03919,Singapore,2025-10-08,CMP003
C03920,Indonesia,2025-07-15,CMP001
C03921,Indonesia,2025-05-11,CMP004
C03922,Indonesia,2025-07-24,CMP004
C03923,Indonesia,2025-04-17,
