customer_id,country,signup_date,journey_type
C03553,Indonesia,2025-03-15,no_touchpoint
C03554,Indonesia,2025-09-23,no_touchpoint
C03555,Indonesia,2025-09-06,non_converter
C03556,Indonesia,2025-03-25,converter
C03557,Indonesia,2025-03-21,no_touchpoint
C03558,Thailand,2025-04-07,converter
C03559,Thailand,2025-10-14,no_touchpoint
C03560,Thailand,2025-09-27,non_converter
C03561,Indonesia,2025-12-31,non_converter
C03562,Indonesia,2025-02-28,converter
C03563,Indonesia,2025-02-09,non_converter
C03564,Singapore,2025-03-09,converter
C03565,Indonesia,2025-09-03,non_converter
C03566,Indonesia,2025-12-20,non_converter
C03567,Singapore,2025-08-15,non_converter
C03568,Indonesia,2025-11-02,non_converter
C03569,Indonesia,2025-06-25,converter
C03570,Indonesia,2025-06-05,no_touchpoint
C03571,Indonesia,2025-03-02,converter
C03572,Indonesia,2025-12-22,non_converter
C03573,Indonesia,2025-04-27,non_converter
C03574,Indonesia,2025-04-18,non_converter
C03575,Indonesia,2025-02-10,non_converter
C03576,Indonesia,2025-02-27,non_converter
C03577,Thailand,2025-09-05,non_converter
C03578,Indonesia,2025-01-22,non_converter
C03579,Thailand,2025-01-17,non_converter
C03580,Indonesia,2025-09-20,converter
C03581,Indonesia,2025-08-29,no_touchpoint
C03582,Indonesia,2025-05-10,non_converter
C03583,Thailand,2025-06-04,converter
C03584,Thailand,2025-02-19,converter
C03585,Indonesia,2025-11-05,no_touchpoint
C03586,Indonesia,2025-04-13,converter
C03587,Indonesia,2025-06-29,no_touchpoint
C03588,Thailand,2025-03-16,no_touchpoint
C03589,Singapore,2025-05-23,non_converter
C03590,Indonesia,2025-06-28,converter
C03591,Thailand,2025-09-14,converter
C03592,Indonesia,2025-11-10,non_converter
C03593,Indonesia,2025-10-19,converter
C03594,Thailand,2025-10-24,non_converter
C03595,Indonesia,2025-09-28,converter
C03596,Singapore,2025-04-09,non_converter
C03597,Singapore,2025-03-29,non_converter
C03598,Indonesia,2025-10-03,non_converter
C03599,Singapore,2025-02-20,non_converter
C03600,Singapore,2025-09-16,converter
C03601,Indonesia,2025-09-01,converter
C03602,Indonesia,2025-10-29,converter
C03603,Singapore,2025-12-11,no_touchpoint
C03604,Thailand,2025-04-03,non_converter
C03605,Indonesia,2025-07-14,non_converter
C03606,Indonesia,2025-09-21,non_converter
C03607,Thailand,2025-02-27,non_converter
C03608,Indonesia,2025-06-10,converter
C03609,Indonesia,2025-02-26,converter
C03610,Thailand,2025-09-11,converter
C03611,Indonesia,2025-12-27,converter
C03612,Indonesia,2025-01-21,non_converter
C03613,Indonesia,2025-09-10,non_converter
C03614,Indonesia,2025-05-26,non_converter
C03615,Thailand,2025-06-09,converter
C03616,Indonesia,2025-08-16,non_converter
C03617,Indonesia,2025-07-28,converter
C03618,Indonesia,2025-08-08,non_converter
C03619,Singapore,2025-02-05,no_touchpoint
C03620,Singapore,2025-09-01,converter
C03621,Indonesia,2025-07-08,non_converter
C03622,Indonesia,2025-12-12,no_touchpoint
C03623,Indonesia,2025-02-23,converter
C03624,Thailand,2025-09-25,converter
C03625,Indonesia,2025-02-13,no_touchpoint
C03626,Indonesia,2025-07-22,non_converter
C03627,Singapore,2025-10-30,non_converter
C03628,Indonesia,2025-03-28,converter
C03629,Indonesia,2025-04-12,converter
C03630,Thailand,2025-11-01,non_converter
C03631,Indonesia,2025-07-26,non_converter
C03632,Thailand,2025-08-06,converter
C03633,Thailand,2025-05-23,no_touchpoint
C03634,Indonesia,2025-10-25,non_converter
C03635,Singapore,2025-11-26,no_touchpoint
C03636,Indonesia,2025-07-02,no_touchpoint
C03637,Singapore,2025-11-05,no_touchpoint
C03638,Indonesia,2025-09-06,converter
C03639,Thailand,2025-03-17,non_converter
C03640,Indonesia,2025-02-25,converter
C03641,Indonesia,2025-09-08,converter
C03642,Singapore,2025-11-18,no_touchpoint
C03643,Indonesia,2025-01-16,no_touchpoint
C03644,Thailand,2025-01-28,converter
C03645,Thailand,2025-09-13,non_converter
C03646,Indonesia,2025-04-02,converter
C03647,Indonesia,2025-12-14,non_converter
C03648,Thailand,2025-06-05,non_converter
C03649,Thailand,2025-02-19,converter
C03650,Thailand,2025-12-05,non_converter
C03651,Thailand,2025-09-10,non_converter
C03652,Indonesia,2025-04-14,no_touchpoint
C03653,Indonesia,2025-09-12,no_touchpoint
C03654,Indonesia,2025-05-14,no_touchpoint
C03655,Indonesia,2025-10-04,converter
C03656,Singapore,2025-01-17,converter
C03657,Indonesia,2025-03-02,converter
C03658,Singapore,2025-06-11,converter
C03659,Indonesia,2025-08-15,non_converter
C03660,Indonesia,2025-01-17,no_touchpoint
C03661,Singapore,2025-12-04,converter
C03662,Singapore,2025-06-05,converter
C03663,Indonesia,2025-03-26,non_converter
C03664,Indonesia,2025-03-10,converter
C03665,Indonesia,2025-07-19,non_converter
C03666,Indonesia,2025-02-26,non_converter
C03667,Thailand,2025-09-09,non_converter
C03668,Indonesia,2025-12-17,non_converter
C03669,Indonesia,2025-08-29,no_touchpoint
C03670,Indonesia,2025-03-22,converter
C03671,Indonesia,2025-07-20,non_converter
C03672,Singapore,2025-10-30,converter
C03673,Thailand,2025-11-12,converter
C03674,Indonesia,2025-05-26,converter
C03675,Indonesia,2025-01-15,no_touchpoint
C03676,Thailand,2025-03-07,converter
C03677,Thailand,2025-06-28,converter
C03678,Indonesia,2025-10-26,non_converter
C03679,Indonesia,2025-11-17,converter
C03680,Indonesia,2025-02-19,non_converter
C03681,Indonesia,2025-07-02,no_touchpoint
C03682,Thailand,2025-01-29,non_converter
C03683,Indonesia,2025-05-07,converter
C03684,Indonesia,2025-06-09,non_converter
C03685,Indonesia,2025-12-19,non_converter
C03686,Indonesia,2025-06-06,no_touchpoint
C03687,Indonesia,2025-03-28,non_converter
C03688,Indonesia,2025-06-16,no_touchpoint
C03689,Singapore,2025-12-03,non_converter
C03690,Indonesia,2025-10-18,converter
C03691,Indonesia,2025-08-04,non_converter
C03692,Indonesia,2025-12-23,no_touchpoint
C03693,Singapore,2025-01-12,non_converter
C03694,Indonesia,2025-07-13,non_converter
C03695,Indonesia,2025-06-15,no_touchpoint
C03696,Indonesia,2025-09-08,converter
C03697,Indonesia,2025-12-12,non_converter
C03698,Indonesia,2025-09-12,converter
C03699,Indonesia,2025-12-08,converter
C03700,Indonesia,2025-11-11,non_converter
C03701,Indonesia,2025-08-12,converter
C03702,Thailand,2025-11-22,converter
C03703,Thailand,2025-02-08,converter
C03704,Indonesia,2025-10-02,converter
C03705,Indonesia,2025-05-16,converter
C03706,Indonesia,2025-10-21,converter
C03707,Thailand,2025-04-26,no_touchpoint
C03708,Thailand,2025-02-17,converter
C03709,Indonesia,2025-10-24,no_touchpoint
C03710,Indonesia,2025-06-22,non_converter
C03711,Thailand,2025-10-18,converter
C03712,Indonesia,2025-09-01,no_touchpoint
C03713,Thailand,2025-06-27,non_converter
C03714,Thailand,2025-11-30,converter
C03715,Thailand,2025-09-16,non_converter
C03716,Thailand,2025-08-10,non_converter
C03717,Indonesia,2025-06-10,no_touchpoint
C03718,Indonesia,2025-07-25,converter
C03719,Indonesia,2025-09-21,non_converter
C03720,Indonesia,2025-10-08,converter
C03721,Thailand,2025-01-10,converter
C03722,Singapore,2025-09-22,converter
C03723,Indonesia,2025-10-23,no_touchpoint
C03724,Singapore,2025-12-05,converter
C03725,Indonesia,2025-08-28,non_converter
C03726,Indonesia,2025-11-23,converter
C03727,Singapore,2025-11-11,converter
C03728,Singapore,2025-08-11,converter
C03729,Indonesia,2025-11-17,converter
C03730,Indonesia,2025-04-13,converter
C03731,Indonesia,2025-03-17,no_touchpoint
C03732,Thailand,2025-12-17,no_touchpoint
C03733,Indonesia,2025-08-11,converter
C03734,Thailand,2025-02-02,converter
C03735,Indonesia,2025-07-31,no_touchpoint
C03736,Thailand,2025-05-27,no_touchpoint
C03737,Thailand,2025-05-12,non_converter
C03738,Indonesia,2025-05-01,no_touchpoint
C03739,Indonesia,2025-02-28,non_converter
C03740,Indonesia,2025-01-15,no_touchpoint
C03741,Indonesia,2025-06-08,converter
C03742,Singapore,2025-10-14,non_converter
C03743,Thailand,2025-08-05,non_converter
C03744,Indonesia,2025-01-19,non_converter
C03745,Indonesia,2025-05-20,non_converter
C03746,Thailand,2025-05-13,converter
C03747,Thailand,2025-05-23,converter
C03748,Thailand,2025-04-01,no_touchpoint
C03749,Singapore,2025-01-22,no_touchpoint
C03750,Thailand,2025-09-06,no_touchpoint
C03751,Singapore,2025-01-29,no_touchpoint
C03752,Indonesia,2025-02-12,converter
C03753,Singapore,2025-06-02,non_converter
C03754,Singapore,2025-07-28,converter
C03755,Thailand,2025-12-10,converter
C03756,Indonesia,2025-02-16,converter
C03757,Indonesia,2025-03-13,converter
C03758,Thailand,2025-10-20,non_converter
C03759,Indonesia,2025-03-03,converter
C03760,Singapore,2025-10-25,converter
C03761,Indonesia,2025-09-26,no_touchpoint
C03762,Indonesia,2025-02-16,no_touchpoint
C03763,Thailand,2025-03-04,non_converter
C03764,Indonesia,2025-06-10,non_converter
C03765,Thailand,2025-10-27,non_converter
C03766,Singapore,2025-05-01,non_converter
C03767,Indonesia,2025-04-22,non_converter
C03768,Indonesia,2025-03-31,non_converter
C03769,Indonesia,2025-05-21,non_converter
C03770,Singapore,2025-05-11,no_touchpoint
C03771,Indonesia,2025-01-29,non_converter
C03772,Thailand,2025-07-11,non_converter
C03773,Indonesia,2025-02-27,non_converter
C03774,Indonesia,2025-08-05,no_touchpoint
C03775,Singapore,2025-05-07,non_converter
C03776,Indonesia,2025-03-16,converter
C03777,Thailand,2025-07-08,converter
C03778,Thailand,2025-01-11,no_touchpoint
C03779,Indonesia,2025-11-07,non_converter
C03780,Thailand,2025-12-06,non_converter
C03781,Thailand,2025-01-28,no_touchpoint
C03782,Indonesia,2025-12-10,no_touchpoint
C03783,Indonesia,2025-10-10,no_touchpoint
C03784,Singapore,2025-11-24,no_touchpoint
C03785,Singapore,2025-07-05,non_converter
C03786,Indonesia,2025-12-17,non_converter
C03787,Singapore,2025-05-02,non_converter
C03788,Indonesia,2025-07-18,converter
C03789,Singapore,2025-07-21,converter
C03790,Indonesia,2025-05-11,non_converter
C03791,Indonesia,2025-05-01,converter
C03792,Singapore,2025-03-24,converter
C03793,Indonesia,2025-11-20,non_converter
C03794,Indonesia,2025-11-26,non_converter
C03795,Indonesia,2025-01-18,converter
C03796,Thailand,2025-02-11,non_converter
C03797,Indonesia,2025-09-09,converter
C03798,Singapore,2025-07-31,non_converter
C03799,Thailand,2025-06-20,non_converter
C03800,Thailand,2025-02-21,non_converter
C03801,Indonesia,2025-12-24,converter
C03802,Indonesia,2025-02-03,non_converter
C03803,Thailand,2025-11-05,no_touchpoint
C03804,Thailand,2025-10-08,no_touchpoint
C03805,Thailand,2025-08-21,converter
C03806,Thailand,2025-01-27,non_converter
C03807,Thailand,2025-04-05,converter
C03808,Indonesia,2025-11-25,converter
C03809,Indonesia,2025-07-25,non_converter
C03810,Indonesia,2025-06-06,converter
C03811,Indonesia,2025-02-12,non_converter
C03812,Indonesia,2025-05-08,non_converter
C03813,Thailand,2025-11-29,no_touchpoint
C03814,Thailand,2025-11-01,no_touchpoint
C03815,Indonesia,2025-06-13,converter
C03816,Indonesia,2025-03-10,converter
C03817,Indonesia,2025-12-18,non_converter
C03818,Thailand,2025-06-17,non_converter
C03819,Indonesia,2025-04-12,no_touchpoint
C03820,Indonesia,2025-07-08,converter
C03821,Singapore,2025-07-13,non_converter
C03822,Indonesia,2025-10-20,non_converter
C03823,Singapore,2025-01-12,converter
C03824,Thailand,2025-11-28,converter
C03825,Singapore,2025-04-28,non_converter
C03826,Indonesia,2025-08-25,non_converter
C03827,Singapore,2025-12-26,converter
C03828,Indonesia,2025-01-26,no_touchpoint
C03829,Thailand,2025-08-08,converter
C03830,Indonesia,2025-03-18,non_converter
C03831,Indonesia,2025-07-08,non_converter
C03832,Indonesia,2025-10-18,no_touchpoint
C03833,Indonesia,2025-09-27,converter
C03834,Thailand,2025-08-21,converter
C03835,Indonesia,2025-09-11,no_touchpoint
C03836,Indonesia,2025-04-15,non_converter
C03837,Indonesia,2025-05-17,converter
C03838,Indonesia,2025-09-11,non_converter
C03839,Singapore,2025-08-09,non_converter
C03840,Indonesia,2025-11-04,no_touchpoint
C03841,Thailand,2025-05-25,non_converter
C03842,Indonesia,2025-04-07,non_converter
C03843,Thailand,2025-07-29,non_converter
C03844,Indonesia,2025-01-15,converter
C03845,Indonesia,2025-05-15,converter
C03846,Singapore,2025-08-19,converter
C03847,Indonesia,2025-07-09,converter
C03848,Indonesia,2025-11-28,converter
C03849,Indonesia,2025-01-06,non_converter
C03850,Singapore,2025-06-15,converter
C03851,Thailand,2025-07-23,non_converter
C03852,Thailand,2025-07-16,no_touchpoint
C03853,Indonesia,2025-11-02,non_converter
C03854,Indonesia,2025-02-18,converter
C03855,Indonesia,2025-01-27,non_converter
C03856,Indonesia,2025-05-01,non_converter
C03857,Singapore,2025-07-01,non_converter
C03858,Singapore,2025-12-10,non_converter
C03859,Thailand,2025-11-03,converter
C03860,Indonesia,2025-01-24,non_converter
C03861,Thailand,2025-09-16,converter
C03862,Singapore,2025-06-04,converter
C03863,Indonesia,2025-12-10,non_converter
C03864,Indonesia,2025-10-14,no_touchpoint
C03865,Indonesia,2025-04-02,non_converter
C03866,Indonesia,2025-09-15,non_converter
C03867,Singapore,2025-06-23,converter
C03868,Indonesia,2025-03-09,converter
C03869,Indonesia,2025-12-30,non_converter
C03870,Indonesia,2025-03-14,non_converter
C03871,Indonesia,2025-06-10,no_touchpoint
C03872,Indonesia,2025-03-07,non_converter
C03873,Thailand,2025-05-24,non_converter
C03874,Indonesia,2025-08-09,non_converter
C03875,Thailand,2025-05-15,converter
C03876,Indonesia,2025-05-16,converter
C03877,Singapore,2025-08-12,converter
C03878,Thailand,2025-06-11,no_touchpoint
C03879,Thailand,2025-09-09,no_touchpoint
C03880,Indonesia,2025-03-19,non_converter
C03881,Thailand,2025-12-03,non_converter
C03882,Indonesia,2025-08-14,non_converter
C03883,Indonesia,2025-03-18,no_touchpoint
C03884,Indonesia,2025-04-04,non_converter
C03885,Indonesia,2025-05-14,non_converter
C03886,Indonesia,2025-08-28,no_touchpoint
C03887,Indonesia,2025-09-11,non_converter
C03888,Singapore,2025-07-02,no_touchpoint
C03889,Indonesia,2025-10-15,non_converter
C03890,Indonesia,2025-09-10,converter
C03891,Indonesia,2025-03-17,non_converter
C03892,Indonesia,2025-02-17,no_touchpoint
C03893,Indonesia,2025-05-26,converter
C03894,Thailand,2025-03-28,non_converter
C03895,Indonesia,2025-05-20,converter
C03896,Indonesia,2025-12-06,converter
C03897,Singapore,2025-10-26,converter
C03898,Indonesia,2025-01-03,converter
C03899,Indonesia,2025-10-20,no_touchpoint
C03900,Indonesia,2025-02-09,converter
C03901,Thailand,2025-09-13,non_converter
C03902,Indonesia,2025-06-18,converter
C03903,Singapore,2025-12-15,non_converter
C03904,Indonesia,2025-03-04,non_converter
C03905,Singapore,2025-10-30,converter
C03906,Thailand,2025-02-24,converter
C03907,Indonesia,2025-03-20,converter
C03908,Thailand,2025-08-24,non_converter
C03909,Indonesia,2025-12-04,non_converter
C03910,Singapore,2025-11-18,converter
C03911,Thailand,2025-11-01,non_converter
C03912,Singapore,2025-06-18,no_touchpoint
C03913,Thailand,2025-12-02,converter
C03914,Indonesia,2025-08-20,non_converter
C03915,Indonesia,2025-10-19,non_converter
C03916,Thailand,2025-01-25,non_converter
C03917,Indonesia,2025-05-25,non_converter
C03918,Thailand,2025-01-29,no_touchpoint
C03919,Singapore,2025-10-08,converter
C03920,Indonesia,2025-07-15,converter
C03921,Indonesia,2025-05-11,converter
C03922,Indonesia,2025-07-24,converter
C03923,Indonesia,2025-04-17,no_touchpoint
C03924,Indonesia,2025-07-26,non_converter
C03925,Indonesia,2025-12-01,non_converter
C03926,Indonesia,2025-06-02,no_touchpoint
C03927,Thailand,2025-08-10,converter
C03928,Singapore,2025-06-08,no_touchpoint
C03929,Indonesia,2025-11-05,converter
C03930,Indonesia,2025-12-07,non_converter
C03931,Indonesia,2025-07-08,no_touchpoint
C03932,Indonesia,2025-09-08,converter
C03933,Indonesia,2025-07-18,non_converter
C03934,Thailand,2025-10-16,no_touchpoint
C03935,Thailand,2025-02-16,converter
C03936,Thailand,2025-07-08,converter
C03937,Thailand,2025-08-11,converter
C03938,Indonesia,2025-02-17,no_touchpoint
C03939,Singapore,2025-06-24,non_converter
C03940,Indonesia,2025-12-13,converter
C03941,Thailand,2025-12-18,no_touchpoint
C03942,Indonesia,2025-09-11,converter
C03943,Indonesia,2025-11-28,converter
C03944,Indonesia,2025-05-29,converter
C03945,Singapore,2025-02-10,converter
C03946,Indonesia,2025-09-02,converter
C03947,Thailand,2025-03-07,converter
C03948,Thailand,2025-06-03,non_converter
C03949,Indonesia,2025-09-25,non_converter
C03950,Indonesia,2025-10-19,no_touchpoint
C03951,Singapore,2025-02-09,non_converter
C03952,Indonesia,2025-09-20,converter
C03953,Indonesia,2025-08-06,non_converter
C03954,Thailand,2025-08-26,no_touchpoint
C03955,Thailand,2025-10-19,non_converter
C03956,Indonesia,2025-07-01,non_converter
C03957,Thailand,2025-02-11,no_touchpoint
C03958,Indonesia,2025-01-09,non_converter
C03959,Indonesia,2025-12-05,non_converter
C03960,Thailand,2025-04-04,non_converter
C03961,Indonesia,2025-01-24,converter
C03962,Indonesia,2025-12-27,non_converter
C03963,Thailand,2025-10-28,no_touchpoint
C03964,Indonesia,2025-12-10,converter
C03965,Indonesia,2025-05-16,converter
C03966,Indonesia,2025-04-06,no_touchpoint
C03967,Thailand,2025-02-10,converter
C03968,Indonesia,2025-11-06,non_converter
C03969,Indonesia,2025-12-11,converter
C03970,Indonesia,2025-10-01,non_converter
C03971,Indonesia,2025-07-22,no_touchpoint
C03972,Thailand,2025-03-29,no_touchpoint
C03973,Thailand,2025-08-24,non_converter
C03974,Singapore,2025-12-03,non_converter
C03975,Thailand,2025-11-05,non_converter
C03976,Thailand,2025-06-05,non_converter
C03977,Indonesia,2025-11-12,non_converter
C03978,Singapore,2025-12-11,non_converter
C03979,Indonesia,2025-12-12,converter
C03980,Indonesia,2025-06-04,non_converter
C03981,Indonesia,2025-03-11,non_converter
C03982,Thailand,2025-02-27,converter
C03983,Singapore,2025-12-23,non_converter
C03984,Indonesia,2025-01-14,converter
C03985,Indonesia,2025-11-29,non_converter
C03986,Indonesia,2025-05-04,converter
C03987,Singapore,2025-11-17,converter
C03988,Indonesia,2025-10-03,converter
C03989,Thailand,2025-06-04,converter
C03990,Indonesia,2025-03-17,no_touchpoint
C03991,Indonesia,2025-01-12,converter
C03992,Thailand,2025-03-20,non_converter
C03993,Singapore,2025-08-16,non_converter
C03994,Indonesia,2025-08-30,converter
C03995,Indonesia,2025-08-19,no_touchpoint
C03996,Indonesia,2025-04-14,converter
C03997,Indonesia,2025-07-20,non_converter
C03998,Indonesia,2025-01-05,converter
C03999,Singapore,2025-08-10,non_converter
C04000,Thailand,2025-09-11,non_converter
C04001,Thailand,2025-11-02,no_touchpoint
C04002,Indonesia,2025-05-29,non_converter
C04003,Indonesia,2025-07-24,non_converter
C04004,Thailand,2025-10-30,converter
C04005,Singapore,2025-12-14,no_touchpoint
C04006,Indonesia,2025-09-07,converter
C04007,Indonesia,2025-02-01,converter
C04008,Indonesia,2025-08-05,non_converter
C04009,Indonesia,2025-10-11,converter
C04010,Indonesia,2025-11-28,converter
C04011,Indonesia,2025-08-31,no_touchpoint
C04012,Singapore,2025-11-15,non_converter
C04013,Indonesia,2025-06-27,converter
C04014,Indonesia,2025-08-12,non_converter
C04015,Thailand,2025-05-28,no_touchpoint
C04016,Indonesia,2025-08-29,no_touchpoint
C04017,Indonesia,2025-04-29,non_converter
C04018,Singapore,2025-10-28,no_touchpoint
C04019,Singapore,2025-06-23,no_touchpoint
C04020,Indonesia,2025-12-03,converter
