booking_id,customer_id,booking_timestamp,booking_value,attributed_campaign_id
B001668,C01792,2025-02-24 14:00:00,298.05,
B001669,C01792,2025-03-26 22:00:00,181.97,CMP002
B001670,C01792,2025-06-25 06:00:00,241.65,
B001671,C01793,2025-12-19 11:00:00,343.47,CMP003
B001672,C01794,2025-03-06 17:00:00,156.26,CMP002
B001673,C01795,2025-03-24 07:00:00,163.06,CMP005
B001674,C01795,2025-03-31 09:00:00,413.81,CMP004
B001675,C01795,2025-04-21 13:00:00,507.69,CMP004
B001676,C01795,2025-05-06 01:00:00,133.68,CMP002
B001677,C01797,2025-12-17 07:00:00,165.7,CMP001
B001678,C01798,2025-12-06 10:00:00,898.52,CMP002
B001679,C01799,2025-05-29 01:00:00,285.38,CMP002
B001680,C01799,2025-06-19 02:00:00,204.64,CMP004
B001681,C01799,2025-07-19 03:00:00,250.22,CMP001
B001682,C01800,2025-07-28 11:00:00,353.61,CMP003
B001683,C01802,2025-10-12 10:00:00,192.58,CMP001
B001684,C01803,2025-05-30 06:00:00,327.75,CMP004
B001685,C01804,2025-11-08 05:00:00,194.28,CMP005
B001686,C01806,2025-03-07 02:00:00,180.22,CMP002
B001687,C01808,2025-12-11 11:00:00,177.86,CMP005
B001688,C01808,2025-12-25 15:00:00,984.32,CMP001
B001689,C01809,2025-03-19 07:00:00,239.43,
B001690,C01811,2025-10-19 12:00:00,334.04,CMP004
B001691,C01812,2025-10-11 18:00:00,338.65,CMP001
B001692,C01813,2025-06-19 19:00:00,615.8,CMP004
B001693,C01814,2025-03-27 12:00:00,677.08,
B001694,C01815,2025-02-15 20:00:00,431.03,CMP001
B001695,C01815,2025-04-17 06:00:00,100.0,CMP003
B001696,C01815,2025-05-17 17:00:00,216.29,CMP001
B001697,C01815,2025-05-31 21:00:00,456.71,CMP003
B001698,C01819,2025-09-17 11:00:00,568.96,CMP002
B001699,C01819,2025-10-17 19:00:00,353.95,
B001700,C01819,2025-10-24 21:00:00,559.83,CMP004
B001701,C01819,2025-11-23 22:00:00,615.27,CMP004
B001702,C01820,2025-04-30 16:00:00,100.0,CMP001
B001703,C01820,2025-05-21 17:00:00,377.6,CMP002
B001704,C01822,2025-08-31 03:00:00,194.13,
B001705,C01822,2025-09-07 14:00:00,296.72,CMP001
B001706,C01822,2025-12-06 21:00:00,151.72,
B001707,C01824,2025-11-25 16:00:00,334.19,
B001708,C01825,2025-12-21 03:00:00,250.96,CMP002
B001709,C01826,2025-03-13 11:00:00,630.68,CMP001
B001710,C01827,2025-11-06 06:00:00,693.17,CMP004
B001711,C01828,2025-08-04 07:00:00,521.24,CMP004
B001712,C01829,2025-10-22 03:00:00,141.97,CMP002
B001713,C01829,2025-12-06 12:00:00,141.58,CMP004
B001714,C01830,2025-02-03 12:00:00,954.03,CMP004
B001715,C01830,2025-02-10 19:00:00,339.13,CMP002
B001716,C01830,2025-04-11 23:00:00,242.09,
B001717,C01830,2025-04-19 05:00:00,337.53,CMP001
B001718,C01833,2025-04-01 03:00:00,139.98,CMP003
B001719,C01835,2025-03-26 07:00:00,186.49,CMP005
B001720,C01836,2025-10-27 17:00:00,156.4,CMP005
B001721,C01836,2025-11-26 19:00:00,334.78,CMP005
B001722,C01836,2025-12-11 06:00:00,242.45,CMP004
B001723,C01837,2025-06-22 18:00:00,1054.43,CMP003
B001724,C01838,2025-08-09 16:00:00,338.87,CMP001
B001725,C01838,2025-09-24 01:00:00,400.21,CMP003
B001726,C01838,2025-10-24 05:00:00,361.88,CMP001
B001727,C01841,2025-09-20 13:00:00,476.23,CMP002
B001728,C01842,2025-06-09 06:00:00,1433.3,CMP001
B001729,C01845,2025-08-13 01:00:00,165.85,CMP001
B001730,C01845,2025-10-12 02:00:00,146.59,CMP004
B001731,C01846,2025-08-13 20:00:00,509.86,
B001732,C01846,2025-10-13 07:00:00,380.38,CMP003
B001733,C01847,2025-02-02 14:00:00,440.91,CMP002
B001734,C01847,2025-02-09 21:00:00,164.7,CMP002
B001735,C01847,2025-02-24 08:00:00,501.86,CMP004
B001736,C01848,2025-06-19 20:00:00,407.27,
B001737,C01848,2025-08-04 05:00:00,238.1,
B001738,C01848,2025-11-02 10:00:00,403.03,CMP004
B001739,C01850,2025-07-29 06:00:00,288.45,
B001740,C01851,2025-11-03 05:00:00,190.89,CMP001
B001741,C01853,2025-06-17 13:00:00,100.0,CMP004
B001742,C01857,2025-03-02 08:00:00,104.11,CMP003
B001743,C01859,2025-09-21 05:00:00,594.11,CMP002
B001744,C01859,2025-10-12 14:00:00,409.84,CMP004
B001745,C01859,2025-10-27 01:00:00,144.65,CMP005
B001746,C01859,2025-12-26 12:00:00,1263.1,
B001747,C01860,2025-11-09 06:00:00,299.78,CMP003
B001748,C01860,2025-12-09 16:00:00,390.03,CMP002
B001749,C01861,2025-02-19 13:00:00,229.21,CMP001
B001750,C01861,2025-02-27 00:00:00,184.39,CMP005
B001751,C01861,2025-05-28 06:00:00,339.07,CMP001
B001752,C01862,2025-04-11 07:00:00,850.71,CMP003
B001753,C01862,2025-04-18 19:00:00,100.97,CMP005
B001754,C01865,2025-11-03 12:00:00,127.16,CMP004
B001755,C01866,2025-03-05 04:00:00,369.23,
B001756,C01866,2025-03-26 16:00:00,100.0,
B001757,C01867,2025-05-18 11:00:00,170.37,CMP004
B001758,C01869,2025-03-11 11:00:00,455.55,CMP004
B001759,C01871,2025-08-07 13:00:00,299.86,CMP001
B001760,C01872,2025-10-22 03:00:00,261.37,
B001761,C01874,2025-06-19 10:00:00,686.27,CMP008
B001762,C01875,2025-11-30 06:00:00,687.57,CMP005
B001763,C01876,2025-10-09 06:00:00,355.66,CMP004
B001764,C01876,2025-11-08 11:00:00,333.61,CMP002
B001765,C01880,2025-02-13 15:00:00,258.05,CMP004
B001766,C01880,2025-03-30 18:00:00,520.35,CMP004
B001767,C01880,2025-06-29 04:00:00,495.17,CMP004
B001768,C01881,2025-05-16 19:00:00,361.43,CMP001
B001769,C01882,2025-05-05 19:00:00,100.0,
B001770,C01884,2025-06-11 10:00:00,1153.13,CMP003
B001771,C01884,2025-07-02 18:00:00,266.37,CMP001
B001772,C01884,2025-08-02 01:00:00,817.3,CMP005
B001773,C01884,2025-09-01 07:00:00,344.5,CMP003
B001774,C01885,2025-09-21 02:00:00,519.63,CMP005
B001775,C01888,2025-12-03 13:00:00,525.07,CMP002
B001776,C01888,2025-12-17 17:00:00,367.09,CMP002
B001777,C01889,2025-06-19 19:00:00,475.44,CMP003
B001778,C01890,2025-06-20 19:00:00,420.82,CMP003
B001779,C01890,2025-08-20 03:00:00,128.0,CMP005
B001780,C01892,2025-09-23 08:00:00,212.38,CMP003
B001781,C01893,2025-08-08 02:00:00,798.9,CMP003
B001782,C01893,2025-08-15 13:00:00,505.68,CMP004
B001783,C01893,2025-09-29 15:00:00,591.35,CMP002
B001784,C01894,2025-05-24 16:00:00,269.88,CMP001
B001785,C01894,2025-06-07 17:00:00,163.57,CMP004
B001786,C01894,2025-06-28 22:00:00,395.59,CMP004
B001787,C01896,2025-12-19 16:00:00,399.97,CMP002
B001788,C01899,2025-08-12 11:00:00,294.41,CMP002
B001789,C01899,2025-11-10 15:00:00,362.91,
B001790,C01899,2025-11-17 21:00:00,100.0,CMP001
B001791,C01900,2025-12-16 08:00:00,158.92,
B001792,C01901,2025-07-16 11:00:00,191.42,CMP004
B001793,C01903,2025-07-09 18:00:00,253.83,CMP003
B001794,C01903,2025-09-08 05:00:00,137.5,CMP003
B001795,C01903,2025-10-23 12:00:00,311.07,CMP001
B001796,C01903,2025-11-06 18:00:00,209.72,CMP002
B001797,C01907,2025-04-21 14:00:00,168.98,CMP004
B001798,C01908,2025-06-29 17:00:00,345.96,CMP002
B001799,C01908,2025-07-20 18:00:00,140.35,
B001800,C01908,2025-09-04 02:00:00,708.59,CMP003
B001801,C01909,2025-12-13 11:00:00,184.29,CMP002
B001802,C01910,2025-07-04 10:00:00,426.38,CMP004
B001803,C01911,2025-02-15 19:00:00,148.24,CMP003
B001804,C01912,2025-07-13 20:00:00,217.89,CMP003
B001805,C01912,2025-08-28 05:00:00,185.32,CMP002
B001806,C01913,2025-09-10 03:00:00,308.22,CMP002
B001807,C01915,2025-11-08 01:00:00,246.87,CMP001
B001808,C01917,2025-06-12 18:00:00,465.81,CMP003
B001809,C01920,2025-07-25 06:00:00,252.32,CMP004
B001810,C01922,2025-05-17 02:00:00,177.03,CMP003
B001811,C01922,2025-06-07 14:00:00,384.36,CMP005
B001812,C01923,2025-10-28 06:00:00,204.99,CMP001
B001813,C01924,2025-07-06 19:00:00,418.79,CMP001
B001814,C01924,2025-08-21 04:00:00,619.78,CMP003
B001815,C01924,2025-09-20 11:00:00,719.09,CMP002
B001816,C01924,2025-12-19 23:00:00,456.54,CMP004
B001817,C01925,2025-11-02 10:00:00,336.92,CMP002
B001818,C01925,2025-11-23 15:00:00,514.22,CMP003
B001819,C01927,2025-06-29 17:00:00,171.53,CMP002
B001820,C01930,2025-07-11 06:00:00,489.05,CMP002
B001821,C01933,2025-12-11 20:00:00,395.35,CMP001
B001822,C01934,2025-12-06 17:00:00,346.23,CMP002
B001823,C01934,2025-12-13 21:00:00,122.93,CMP001
B001824,C01935,2025-05-15 15:00:00,246.8,CMP004
B001825,C01935,2025-05-23 01:00:00,100.0,CMP002
B001826,C01935,2025-08-21 12:00:00,352.98,
B001827,C01937,2025-06-18 17:00:00,208.96,CMP001
B001828,C01940,2025-11-17 17:00:00,1350.64,CMP002
B001829,C01940,2025-12-02 04:00:00,479.98,CMP005
B001830,C01942,2025-04-10 13:00:00,257.94,CMP004
B001831,C01946,2025-06-04 20:00:00,492.51,CMP001
B001832,C01947,2025-05-04 06:00:00,243.08,
B001833,C01947,2025-06-03 08:00:00,166.99,CMP005
B001834,C01947,2025-07-18 15:00:00,288.54,
B001835,C01947,2025-08-08 17:00:00,409.02,CMP003
B001836,C01948,2025-04-13 15:00:00,245.98,CMP001
B001837,C01950,2025-09-15 10:00:00,632.55,
B001838,C01951,2025-09-05 05:00:00,662.41,CMP005
B001839,C01951,2025-11-04 12:00:00,325.73,CMP001
B001840,C01951,2025-11-11 21:00:00,252.73,CMP003
B001841,C01951,2025-11-18 23:00:00,207.61,CMP004
B001842,C01953,2025-02-11 08:00:00,321.79,CMP003
B001843,C01954,2025-08-07 15:00:00,220.33,CMP005
B001844,C01955,2025-07-22 02:00:00,356.67,CMP003
B001845,C01956,2025-11-01 18:00:00,100.0,CMP002
B001846,C01959,2025-07-07 19:00:00,173.3,CMP001
B001847,C01960,2025-04-14 02:00:00,148.69,
B001848,C01961,2025-12-07 14:00:00,123.97,CMP003
B001849,C01962,2025-03-04 13:00:00,193.11,CMP001
B001850,C01963,2025-07-28 18:00:00,335.36,
B001851,C01963,2025-09-12 00:00:00,275.65,CMP001
B001852,C01964,2025-09-19 16:00:00,386.62,CMP001
B001853,C01964,2025-11-04 01:00:00,698.39,CMP002
B001854,C01964,2025-12-04 03:00:00,619.5,CMP003
B001855,C01965,2025-12-28 06:00:00,645.08,CMP002
B001856,C01966,2025-09-24 15:00:00,591.51,
B001857,C01968,2025-10-31 06:00:00,347.78,CMP001
B001858,C01968,2025-12-30 15:00:00,259.87,CMP003
B001859,C01969,2025-04-25 14:00:00,320.26,CMP005
B001860,C01971,2025-05-14 04:00:00,442.0,CMP001
B001861,C01972,2025-04-21 09:00:00,388.14,CMP001
B001862,C01972,2025-07-20 21:00:00,745.87,
B001863,C01972,2025-08-11 01:00:00,393.71,CMP002
B001864,C01972,2025-10-10 03:00:00,612.44,CMP005
B001865,C01973,2025-02-11 09:00:00,104.17,CMP001
B001866,C01973,2025-02-25 15:00:00,327.65,CMP003
B001867,C01973,2025-03-11 17:00:00,582.35,CMP004
B001868,C01978,2025-10-18 17:00:00,142.34,CMP004
B001869,C01978,2025-11-09 04:00:00,169.46,CMP002
B001870,C01982,2025-03-27 15:00:00,429.31,CMP002
B001871,C01985,2025-04-20 12:00:00,267.52,CMP003
B001872,C01987,2025-07-31 17:00:00,353.08,
B001873,C01988,2025-03-08 03:00:00,100.0,CMP001
B001874,C01989,2025-05-29 17:00:00,161.96,CMP001
B001875,C01989,2025-06-29 02:00:00,222.86,CMP004
B001876,C01989,2025-08-28 06:00:00,207.04,
B001877,C01991,2025-04-23 18:00:00,167.95,CMP002
B001878,C01992,2025-12-01 17:00:00,408.76,CMP004
B001879,C01992,2025-12-23 00:00:00,222.25,CMP004
B001880,C01995,2025-04-24 13:00:00,329.8,CMP002
B001881,C01995,2025-05-01 21:00:00,159.17,CMP003
B001882,C01997,2025-07-19 17:00:00,442.81,CMP003
B001883,C02001,2025-09-24 13:00:00,239.62,CMP003
B001884,C02002,2025-03-02 10:00:00,771.77,CMP004
B001885,C02005,2025-04-30 03:00:00,387.24,CMP001
B001886,C02005,2025-05-14 08:00:00,1148.26,CMP004
B001887,C02005,2025-08-12 19:00:00,139.41,
B001888,C02006,2025-11-14 13:00:00,901.42,CMP004
B001889,C02007,2025-04-22 11:00:00,220.37,
B001890,C02007,2025-04-29 20:00:00,394.22,CMP002
B001891,C02007,2025-07-29 03:00:00,148.6,CMP001
B001892,C02008,2025-12-09 01:00:00,307.05,CMP002
B001893,C02010,2025-02-07 02:00:00,270.53,CMP004
B001894,C02011,2025-05-27 02:00:00,167.4,CMP001
B001895,C02011,2025-06-03 07:00:00,272.57,CMP003
B001896,C02011,2025-06-10 15:00:00,136.82,CMP003
B001897,C02011,2025-06-25 00:00:00,794.18,CMP002
B001898,C02012,2025-06-29 05:00:00,555.39,CMP001
B001899,C02012,2025-07-06 12:00:00,234.21,CMP002
B001900,C02012,2025-08-20 17:00:00,204.32,
B001901,C02012,2025-09-03 20:00:00,665.99,CMP004
B001902,C02013,2025-12-23 06:00:00,561.93,CMP002
B001903,C02015,2025-03-21 17:00:00,338.07,
B001904,C02015,2025-05-20 22:00:00,629.11,CMP001
B001905,C02016,2025-03-20 06:00:00,129.41,CMP004
B001906,C02016,2025-04-10 17:00:00,257.43,CMP002
B001907,C02016,2025-05-02 02:00:00,653.64,CMP005
B001908,C02018,2025-09-20 03:00:00,157.05,CMP004
B001909,C02019,2025-06-14 12:00:00,100.0,CMP001
B001910,C02021,2025-08-07 18:00:00,406.44,CMP001
B001911,C02021,2025-11-06 04:00:00,567.33,
B001912,C02024,2025-09-04 18:00:00,144.82,
B001913,C02025,2025-10-22 12:00:00,749.29,CMP001
B001914,C02027,2025-04-29 20:00:00,265.86,CMP001
B001915,C02029,2025-04-01 11:00:00,519.56,CMP003
B001916,C02030,2025-11-20 05:00:00,234.8,CMP001
B001917,C02031,2025-12-17 06:00:00,167.07,
B001918,C02032,2025-04-20 16:00:00,188.38,CMP002
B001919,C02033,2025-07-19 08:00:00,343.09,CMP001
B001920,C02035,2025-05-02 08:00:00,289.06,CMP004
B001921,C02035,2025-05-23 12:00:00,388.63,CMP003
B001922,C02036,2025-11-06 18:00:00,891.95,CMP002
B001923,C02036,2025-11-13 22:00:00,261.56,CMP002
B001924,C02037,2025-08-12 10:00:00,358.96,CMP002
B001925,C02038,2025-04-03 05:00:00,332.35,CMP003
B001926,C02042,2025-05-05 09:00:00,810.49,
B001927,C02042,2025-06-04 20:00:00,103.75,CMP002
B001928,C02042,2025-09-03 02:00:00,159.36,
B001929,C02043,2025-12-19 20:00:00,153.1,
B001930,C02044,2025-11-13 08:00:00,382.24,CMP004
B001931,C02044,2025-12-13 10:00:00,292.01,CMP004
B001932,C02046,2025-10-01 09:00:00,212.98,CMP004
B001933,C02049,2025-08-25 09:00:00,800.6,CMP002
B001934,C02050,2025-12-02 16:00:00,515.0,CMP002
B001935,C02053,2025-10-18 13:00:00,728.73,CMP002
B001936,C02056,2025-07-16 13:00:00,898.91,
B001937,C02056,2025-10-14 21:00:00,219.26,CMP003
B001938,C02058,2025-06-06 04:00:00,317.26,CMP005
B001939,C02059,2025-08-27 07:00:00,299.29,CMP004
B001940,C02059,2025-11-25 10:00:00,818.32,CMP001
B001941,C02060,2025-05-08 10:00:00,196.24,
B001942,C02060,2025-05-29 12:00:00,263.38,
B001943,C02060,2025-07-14 00:00:00,189.6,CMP005
B001944,C02061,2025-09-19 14:00:00,1074.26,CMP002
B001945,C02062,2025-09-07 04:00:00,261.1,CMP003
B001946,C02062,2025-10-22 06:00:00,283.57,CMP001
B001947,C02064,2025-05-01 18:00:00,144.08,
B001948,C02066,2025-08-12 20:00:00,137.22,CMP001
B001949,C02066,2025-08-20 00:00:00,201.23,CMP002
B001950,C02066,2025-09-03 12:00:00,1294.81,CMP003
B001951,C02068,2025-03-28 18:00:00,384.9,CMP001
B001952,C02068,2025-04-27 22:00:00,100.0,CMP004
B001953,C02069,2025-11-25 09:00:00,417.75,CMP003
B001954,C02070,2025-10-24 11:00:00,181.77,CMP003
B001955,C02070,2025-12-23 22:00:00,269.12,CMP003
B001956,C02071,2025-12-11 19:00:00,808.41,CMP001
B001957,C02071,2025-12-19 05:00:00,100.0,CMP001
B001958,C02072,2025-07-31 15:00:00,184.19,CMP001
B001959,C02072,2025-10-29 16:00:00,667.41,CMP003
B001960,C02072,2025-11-19 17:00:00,239.8,CMP005
B001961,C02072,2025-12-20 02:00:00,968.92,CMP005
B001962,C02073,2025-02-24 14:00:00,362.45,CMP003
B001963,C02073,2025-03-10 15:00:00,269.9,CMP004
B001964,C02073,2025-03-24 17:00:00,729.51,CMP004
B001965,C02074,2025-09-26 15:00:00,848.57,
B001966,C02074,2025-10-27 01:00:00,350.89,CMP003
B001967,C02074,2025-12-11 09:00:00,163.53,CMP004
B001968,C02075,2025-11-23 09:00:00,318.45,
B001969,C02077,2025-09-20 11:00:00,923.06,CMP001
B001970,C02077,2025-11-04 13:00:00,320.31,CMP003
B001971,C02081,2025-07-25 19:00:00,470.98,
B001972,C02082,2025-08-18 18:00:00,740.52,CMP001
B001973,C02084,2025-10-19 12:00:00,517.84,CMP002
B001974,C02085,2025-09-10 19:00:00,100.0,CMP003
B001975,C02086,2025-11-22 12:00:00,468.63,CMP003
B001976,C02087,2025-03-31 12:00:00,100.0,CMP001
B001977,C02088,2025-09-11 09:00:00,147.88,
B001978,C02088,2025-10-02 19:00:00,241.64,CMP003
B001979,C02091,2025-03-03 04:00:00,246.84,CMP001
B001980,C02093,2025-10-10 04:00:00,206.92,CMP003
B001981,C02094,2025-11-08 09:00:00,117.79,CMP003
B001982,C02094,2025-12-08 10:00:00,344.54,CMP003
B001983,C02096,2025-02-05 17:00:00,413.96,CMP003
B001984,C02097,2025-03-08 17:00:00,391.21,CMP003
B001985,C02098,2025-10-06 10:00:00,430.5,CMP004
B001986,C02100,2025-05-23 16:00:00,413.99,
B001987,C02100,2025-06-06 22:00:00,735.66,CMP003
B001988,C02100,2025-06-21 05:00:00,166.7,CMP003
B001989,C02100,2025-07-12 10:00:00,108.89,CMP005
B001990,C02102,2025-05-06 15:00:00,1053.11,
B001991,C02102,2025-07-06 03:00:00,126.62,CMP004
B001992,C02102,2025-07-13 04:00:00,522.64,CMP001
B001993,C02102,2025-08-27 16:00:00,419.22,CMP005
B001994,C02104,2025-08-04 16:00:00,269.89,CMP003
B001995,C02104,2025-08-19 04:00:00,186.03,CMP001
B001996,C02104,2025-08-26 12:00:00,220.82,CMP003
B001997,C02112,2025-09-28 09:00:00,148.97,CMP001
B001998,C02114,2025-06-23 14:00:00,1123.96,CMP001
B001999,C02114,2025-07-23 20:00:00,149.12,CMP001
B002000,C02115,2025-12-04 15:00:00,137.36,CMP005
B002001,C02116,2025-04-20 14:00:00,100.0,CMP005
B002002,C02117,2025-06-15 19:00:00,389.54,CMP004
B002003,C02124,2025-12-01 13:00:00,596.66,CMP003
B002004,C02125,2025-12-24 12:00:00,217.01,CMP004
B002005,C02128,2025-08-29 16:00:00,145.91,CMP004
B002006,C02132,2025-06-03 02:00:00,428.31,CMP003
B002007,C02132,2025-06-10 09:00:00,380.7,CMP001
B002008,C02132,2025-08-09 21:00:00,182.46,CMP003
B002009,C02132,2025-08-24 04:00:00,544.6,CMP003
B002010,C02133,2025-04-01 20:00:00,653.35,CMP002
B002011,C02135,2025-02-13 05:00:00,261.06,CMP002
B002012,C02136,2025-07-03 11:00:00,132.75,CMP002
B002013,C02138,2025-09-13 06:00:00,449.23,CMP001
B002014,C02140,2025-05-28 19:00:00,205.82,CMP003
B002015,C02140,2025-07-27 22:00:00,807.3,CMP002
B002016,C02140,2025-08-27 00:00:00,267.16,CMP003
B002017,C02140,2025-09-17 09:00:00,529.14,CMP001
B002018,C02141,2025-11-24 02:00:00,753.53,CMP005
B002019,C02142,2025-10-07 04:00:00,100.0,CMP003
B002020,C02145,2025-08-15 10:00:00,115.5,CMP002
B002021,C02147,2025-11-06 04:00:00,654.49,
B002022,C02147,2025-12-06 05:00:00,371.94,CMP003
B002023,C02148,2025-06-10 18:00:00,287.09,CMP005
B002024,C02148,2025-07-01 20:00:00,178.66,CMP005
B002025,C02148,2025-08-31 06:00:00,553.99,CMP004
B002026,C02148,2025-10-30 15:00:00,399.17,CMP001
B002027,C02149,2025-09-11 18:00:00,261.12,CMP001
B002028,C02153,2025-12-07 08:00:00,254.51,CMP005
B002029,C02158,2025-04-01 03:00:00,224.0,CMP004
B002030,C02158,2025-06-30 13:00:00,633.26,CMP002
B002031,C02158,2025-07-21 15:00:00,498.02,CMP001
B002032,C02158,2025-09-04 20:00:00,338.8,CMP001
B002033,C02159,2025-10-07 06:00:00,280.49,
B002034,C02161,2025-12-21 09:00:00,499.99,CMP005
B002035,C02168,2025-11-24 06:00:00,269.95,CMP002
B002036,C02170,2025-07-06 13:00:00,446.1,CMP008
B002037,C02173,2025-12-03 05:00:00,100.0,
B002038,C02175,2025-06-15 15:00:00,118.15,CMP004
B002039,C02175,2025-06-22 18:00:00,352.76,CMP003
B002040,C02175,2025-08-07 03:00:00,311.4,CMP001
B002041,C02179,2025-12-03 09:00:00,100.0,CMP004
B002042,C02179,2025-12-24 18:00:00,742.3,CMP001
B002043,C02179,2025-12-31 21:00:00,740.29,CMP004
B002044,C02181,2025-12-16 01:00:00,306.15,CMP005
B002045,C02182,2025-07-01 19:00:00,337.62,CMP004
B002046,C02184,2025-06-22 17:00:00,721.28,
B002047,C02186,2025-08-12 13:00:00,182.4,CMP003
B002048,C02186,2025-10-12 00:00:00,203.91,CMP003
B002049,C02187,2025-04-13 02:00:00,340.72,CMP002
B002050,C02189,2025-01-28 03:00:00,198.39,CMP001
B002051,C02190,2025-08-15 14:00:00,428.09,CMP003
B002052,C02195,2025-03-07 12:00:00,513.27,CMP002
B002053,C02195,2025-04-06 15:00:00,176.21,CMP004
B002054,C02196,2025-11-29 09:00:00,405.54,CMP004
B002055,C02196,2025-12-20 19:00:00,418.8,CMP003
B002056,C02199,2025-05-28 04:00:00,480.13,CMP004
B002057,C02201,2025-05-25 04:00:00,190.4,CMP002
B002058,C02201,2025-07-09 14:00:00,248.91,
B002059,C02201,2025-07-23 23:00:00,410.01,CMP002
B002060,C02203,2025-09-05 04:00:00,250.75,CMP003
B002061,C02206,2025-07-29 13:00:00,100.0,CMP002
B002062,C02209,2025-12-04 11:00:00,294.08,CMP002
B002063,C02210,2025-06-15 04:00:00,1123.97,CMP001
B002064,C02210,2025-07-30 10:00:00,243.72,
B002065,C02211,2025-09-29 13:00:00,1270.12,
B002066,C02212,2025-08-29 19:00:00,100.0,CMP001
B002067,C02217,2025-03-26 16:00:00,306.67,
B002068,C02217,2025-05-11 01:00:00,180.36,CMP003
B002069,C02217,2025-06-10 11:00:00,242.11,CMP004
B002070,C02217,2025-06-24 14:00:00,100.0,CMP003
B002071,C02218,2025-11-12 05:00:00,729.79,
B002072,C02218,2025-11-26 08:00:00,159.37,CMP004
B002073,C02218,2025-12-03 11:00:00,286.15,CMP002
B002074,C02220,2025-03-06 20:00:00,736.2,CMP005
B002075,C02220,2025-03-28 02:00:00,396.92,CMP004
B002076,C02220,2025-05-12 14:00:00,665.32,
B002077,C02220,2025-07-11 15:00:00,243.87,
B002078,C02221,2025-08-21 05:00:00,676.96,CMP004
B002079,C02221,2025-10-05 10:00:00,214.04,
B002080,C02221,2025-10-26 21:00:00,209.95,CMP002
B002081,C02224,2025-04-05 08:00:00,343.61,CMP002
B002082,C02224,2025-04-19 11:00:00,122.72,CMP001
B002083,C02224,2025-07-18 22:00:00,894.56,
B002084,C02224,2025-08-18 05:00:00,177.12,CMP001
B002085,C02225,2025-10-22 02:00:00,388.58,CMP005
B002086,C02225,2025-12-21 03:00:00,179.69,CMP003
B002087,C02226,2025-12-13 15:00:00,476.76,CMP002
B002088,C02231,2025-03-20 03:00:00,398.28,
B002089,C02231,2025-05-19 11:00:00,1085.87,CMP002
B002090,C02232,2025-11-23 07:00:00,225.92,CMP005
B002091,C02232,2025-12-07 17:00:00,134.87,CMP002
B002092,C02232,2025-12-21 22:00:00,294.37,CMP001
B002093,C02233,2025-10-31 12:00:00,272.8,CMP004
B002094,C02233,2025-11-14 14:00:00,432.16,CMP004
B002095,C02233,2025-12-05 17:00:00,210.22,CMP002
B002096,C02235,2025-07-17 13:00:00,190.63,
B002097,C02235,2025-10-15 20:00:00,495.89,
B002098,C02239,2025-06-05 06:00:00,686.16,CMP004
B002099,C02243,2025-11-14 11:00:00,985.15,CMP001
B002100,C02246,2025-11-16 12:00:00,716.39,CMP002
B002101,C02247,2025-07-24 16:00:00,133.9,
B002102,C02247,2025-09-23 04:00:00,950.27,
B002103,C02247,2025-10-07 13:00:00,243.51,CMP002
B002104,C02249,2025-03-09 11:00:00,237.46,CMP003
B002105,C02251,2025-08-03 16:00:00,345.34,CMP004
B002106,C02251,2025-10-03 00:00:00,420.01,
B002107,C02252,2025-08-12 19:00:00,308.92,CMP002
B002108,C02252,2025-10-12 02:00:00,402.63,CMP003
B002109,C02252,2025-10-26 12:00:00,149.71,CMP001
B002110,C02253,2025-07-03 19:00:00,112.52,CMP002
B002111,C02255,2025-08-29 15:00:00,180.14,CMP003
B002112,C02258,2025-05-06 20:00:00,219.0,CMP004
B002113,C02261,2025-08-01 14:00:00,100.0,CMP002
B002114,C02261,2025-09-16 00:00:00,134.81,CMP004
B002115,C02261,2025-10-07 10:00:00,475.47,CMP001
B002116,C02262,2025-10-16 16:00:00,351.9,
B002117,C02264,2025-04-24 05:00:00,352.59,CMP003
B002118,C02265,2025-11-20 09:00:00,475.01,CMP003
B002119,C02265,2025-12-20 12:00:00,222.21,CMP001
B002120,C02266,2025-06-20 19:00:00,235.41,CMP003
B002121,C02268,2025-06-06 02:00:00,337.11,CMP002
B002122,C02268,2025-06-13 13:00:00,582.92,CMP002
B002123,C02268,2025-09-11 14:00:00,569.34,
B002124,C02268,2025-10-02 23:00:00,142.23,CMP003
B002125,C02270,2025-03-30 10:00:00,352.13,CMP001
B002126,C02270,2025-04-20 22:00:00,476.38,CMP004
B002127,C02270,2025-07-20 07:00:00,136.63,CMP001
B002128,C02271,2025-10-15 03:00:00,189.47,CMP004
B002129,C02271,2025-11-05 07:00:00,435.87,CMP004
B002130,C02271,2025-11-19 14:00:00,263.45,CMP002
B002131,C02273,2025-12-07 15:00:00,431.78,CMP005
