touchpoint_id,customer_id,timestamp,channel_id,campaign_id
T009727,C02312,2025-04-03 12:00:00,CH03,CMP005
T009728,C02312,2025-04-11 16:00:00,CH02,CMP004
T009729,C02312,2025-04-14 22:00:00,CH01,CMP002
T009730,C02312,2025-04-17 03:00:00,CH01,CMP002
T009731,C02312,2025-04-20 02:00:00,CH01,CMP002
T009732,C02312,2025-04-29 06:00:00,CH03,CMP005
T009733,C02312,2025-05-23 05:00:00,CH01,CMP002
T009734,C02312,2025-06-20 08:00:00,CH05,
T009735,C02312,2025-07-28 19:00:00,CH03,CMP005
T009736,C02312,2025-07-29 08:00:00,CH01,CMP002
T009737,C02312,2025-07-29 21:00:00,CH02,CMP003
T009738,C02312,2025-07-31 23:00:00,CH03,CMP005
T009739,C02312,2025-08-01 04:00:00,CH01,CMP002
T009740,C02312,2025-08-06 20:00:00,CH04,
T009741,C02313,2025-05-01 09:00:00,CH01,CMP001
T009742,C02314,2025-11-30 05:00:00,CH01,CMP001
T009743,C02314,2025-12-04 22:00:00,CH03,CMP005
T009744,C02314,2025-12-17 13:00:00,CH01,CMP001
T009745,C02314,2025-12-23 16:00:00,CH01,CMP002
T009746,C02314,2025-12-27 08:00:00,CH05,
T009747,C02316,2025-07-07 23:00:00,CH02,CMP004
T009748,C02316,2025-07-08 06:00:00,CH04,
T009749,C02316,2025-07-09 01:00:00,CH01,CMP001
T009750,C02316,2025-07-23 11:00:00,CH04,
T009751,C02316,2025-07-30 13:00:00,CH01,CMP002
T009752,C02317,2025-03-05 00:00:00,CH04,
T009753,C02317,2025-03-15 02:00:00,CH01,CMP002
T009754,C02317,2025-03-19 05:00:00,CH02,CMP003
T009755,C02317,2025-03-22 17:00:00,CH01,CMP002
T009756,C02318,2025-08-16 11:00:00,CH05,
T009757,C02318,2025-08-18 14:00:00,CH02,CMP003
T009758,C02318,2025-08-26 12:00:00,CH05,
T009759,C02318,2025-08-31 03:00:00,CH02,CMP004
T009760,C02318,2025-08-31 07:00:00,CH01,CMP001
T009761,C02318,2025-09-01 23:00:00,CH01,CMP001
T009762,C02318,2025-09-15 22:00:00,CH02,CMP004
T009763,C02318,2025-09-17 23:00:00,CH02,CMP003
T009764,C02318,2025-09-19 09:00:00,CH01,CMP002
T009765,C02318,2025-09-21 08:00:00,CH01,CMP001
T009766,C02318,2025-09-29 19:00:00,CH04,
T009767,C02318,2025-11-24 05:00:00,CH01,CMP001
T009768,C02319,2025-03-03 17:00:00,CH02,CMP004
T009769,C02319,2025-03-18 08:00:00,CH04,
T009770,C02319,2025-03-25 11:00:00,CH05,
T009771,C02319,2025-03-31 03:00:00,CH05,
T009772,C02319,2025-04-07 02:00:00,CH02,CMP003
T009773,C02319,2025-04-11 01:00:00,CH02,CMP003
T009774,C02319,2025-04-26 22:00:00,CH03,CMP005
T009775,C02319,2025-04-27 21:00:00,CH02,CMP004
T009776,C02319,2025-04-28 14:00:00,CH05,
T009777,C02319,2025-04-29 14:00:00,CH04,
T009778,C02319,2025-04-29 15:00:00,CH01,CMP002
T009779,C02319,2025-05-13 06:00:00,CH05,
T009780,C02319,2025-06-06 12:00:00,CH02,CMP008
T009781,C02319,2025-06-15 20:00:00,CH03,CMP005
T009782,C02319,2025-06-19 03:00:00,CH01,CMP001
T009783,C02319,2025-06-22 08:00:00,CH02,CMP004
T009784,C02319,2025-06-26 00:00:00,CH01,CMP001
T009785,C02320,2025-09-11 14:00:00,CH01,CMP001
T009786,C02320,2025-09-17 21:00:00,CH03,CMP005
T009787,C02320,2025-09-26 22:00:00,CH02,CMP004
T009788,C02320,2025-11-10 02:00:00,CH05,
T009789,C02320,2025-11-12 00:00:00,CH05,
T009790,C02321,2025-11-11 23:00:00,CH01,CMP002
T009791,C02321,2025-11-13 13:00:00,CH04,
T009792,C02321,2025-11-15 23:00:00,CH05,
T009793,C02321,2025-11-25 06:00:00,CH02,CMP004
T009794,C02321,2025-11-26 13:00:00,CH04,
T009795,C02321,2025-12-01 04:00:00,CH02,CMP003
T009796,C02321,2025-12-02 17:00:00,CH05,
T009797,C02321,2025-12-03 20:00:00,CH01,CMP002
T009798,C02321,2025-12-06 02:00:00,CH02,CMP004
T009799,C02321,2025-12-10 08:00:00,CH01,CMP001
T009800,C02321,2025-12-10 12:00:00,CH01,CMP001
T009801,C02321,2025-12-18 18:00:00,CH03,CMP005
T009802,C02321,2025-12-23 11:00:00,CH04,
T009803,C02322,2025-08-03 02:00:00,CH04,
T009804,C02323,2025-01-30 11:00:00,CH04,
T009805,C02323,2025-01-30 16:00:00,CH02,CMP004
T009806,C02323,2025-02-01 04:00:00,CH03,CMP005
T009807,C02323,2025-02-03 14:00:00,CH01,CMP002
T009808,C02323,2025-02-04 11:00:00,CH02,CMP004
T009809,C02323,2025-02-04 14:00:00,CH04,
T009810,C02324,2025-11-07 23:00:00,CH05,
T009811,C02324,2025-11-18 12:00:00,CH04,
T009812,C02325,2025-11-23 18:00:00,CH04,
T009813,C02325,2025-11-25 10:00:00,CH02,CMP004
T009814,C02325,2025-11-25 22:00:00,CH02,CMP004
T009815,C02326,2025-10-24 13:00:00,CH02,CMP003
T009816,C02326,2025-10-25 00:00:00,CH02,CMP004
T009817,C02326,2025-10-26 17:00:00,CH01,CMP001
T009818,C02326,2025-10-29 14:00:00,CH02,CMP003
T009819,C02326,2025-10-30 06:00:00,CH02,CMP003
T009820,C02327,2025-03-31 02:00:00,CH02,CMP004
T009821,C02328,2025-04-05 22:00:00,CH02,CMP004
T009822,C02328,2025-04-06 20:00:00,CH01,CMP001
T009823,C02328,2025-04-07 14:00:00,CH04,
T009824,C02328,2025-04-08 03:00:00,CH01,CMP001
T009825,C02329,2025-08-01 09:00:00,CH02,CMP004
T009826,C02330,2025-10-24 12:00:00,CH02,CMP003
T009827,C02330,2025-10-24 20:00:00,CH01,CMP002
T009828,C02330,2025-10-25 17:00:00,CH01,CMP002
T009829,C02331,2025-12-06 01:00:00,CH01,CMP002
T009830,C02332,2025-02-27 01:00:00,CH05,
T009831,C02332,2025-03-07 21:00:00,CH04,
T009832,C02332,2025-03-09 06:00:00,CH02,CMP004
T009833,C02332,2025-03-10 18:00:00,CH01,CMP001
T009834,C02332,2025-03-27 23:00:00,CH01,CMP002
T009835,C02332,2025-03-31 05:00:00,CH01,CMP001
T009836,C02332,2025-05-08 15:00:00,CH04,
T009837,C02332,2025-05-13 18:00:00,CH01,CMP002
T009838,C02332,2025-05-16 04:00:00,CH04,
T009839,C02332,2025-05-20 07:00:00,CH01,CMP001
T009840,C02332,2025-05-23 20:00:00,CH01,CMP002
T009841,C02332,2025-05-25 02:00:00,CH02,CMP004
T009842,C02332,2025-06-04 18:00:00,CH04,
T009843,C02332,2025-06-05 10:00:00,CH01,CMP002
T009844,C02332,2025-06-05 17:00:00,CH01,CMP002
T009845,C02334,2025-09-06 04:00:00,CH05,
T009846,C02334,2025-09-06 20:00:00,CH05,
T009847,C02335,2025-08-02 19:00:00,CH01,CMP001
T009848,C02335,2025-08-03 14:00:00,CH04,
T009849,C02335,2025-08-05 22:00:00,CH02,CMP004
T009850,C02335,2025-08-08 02:00:00,CH02,CMP003
T009851,C02335,2025-08-08 21:00:00,CH05,
T009852,C02336,2025-11-07 16:00:00,CH04,
T009853,C02336,2025-11-19 12:00:00,CH02,CMP004
T009854,C02336,2025-11-19 21:00:00,CH05,
T009855,C02336,2025-11-23 21:00:00,CH01,CMP001
T009856,C02336,2025-11-28 06:00:00,CH02,CMP004
T009857,C02336,2025-11-30 10:00:00,CH04,
T009858,C02337,2025-04-25 16:00:00,CH01,CMP001
T009859,C02337,2025-05-02 03:00:00,CH01,CMP002
T009860,C02337,2025-05-12 06:00:00,CH05,
T009861,C02338,2025-09-21 06:00:00,CH02,CMP004
T009862,C02338,2025-09-23 11:00:00,CH02,CMP004
T009863,C02338,2025-09-26 11:00:00,CH04,
T009864,C02338,2025-09-28 04:00:00,CH02,CMP004
T009865,C02338,2025-09-28 12:00:00,CH02,CMP003
T009866,C02339,2025-12-22 15:00:00,CH01,CMP002
T009867,C02339,2025-12-24 20:00:00,CH02,CMP004
T009868,C02339,2025-12-26 08:00:00,CH04,
T009869,C02339,2025-12-28 01:00:00,CH02,CMP004
T009870,C02339,2025-12-28 17:00:00,CH04,
T009871,C02340,2025-09-07 16:00:00,CH02,CMP003
T009872,C02343,2025-01-09 21:00:00,CH03,CMP005
T009873,C02344,2025-10-07 10:00:00,CH01,CMP001
T009874,C02345,2025-04-04 12:00:00,CH02,CMP003
T009875,C02346,2025-04-22 05:00:00,CH01,CMP002
T009876,C02346,2025-05-07 17:00:00,CH02,CMP004
T009877,C02346,2025-05-12 16:00:00,CH02,CMP004
T009878,C02346,2025-05-18 08:00:00,CH05,
T009879,C02346,2025-05-21 21:00:00,CH01,CMP002
T009880,C02346,2025-05-22 21:00:00,CH04,
T009881,C02346,2025-06-03 18:00:00,CH02,CMP003
T009882,C02346,2025-06-05 17:00:00,CH03,CMP005
T009883,C02346,2025-06-29 10:00:00,CH02,CMP008
T009884,C02346,2025-07-05 20:00:00,CH05,
T009885,C02346,2025-07-07 06:00:00,CH03,CMP005
T009886,C02346,2025-07-10 18:00:00,CH01,CMP001
T009887,C02346,2025-07-14 10:00:00,CH01,CMP001
T009888,C02347,2025-11-13 08:00:00,CH02,CMP003
T009889,C02347,2025-11-13 12:00:00,CH01,CMP001
T009890,C02347,2025-11-14 00:00:00,CH03,CMP005
T009891,C02347,2025-11-16 12:00:00,CH02,CMP004
T009892,C02349,2025-03-03 06:00:00,CH01,CMP002
T009893,C02349,2025-03-06 00:00:00,CH02,CMP004
T009894,C02349,2025-03-26 00:00:00,CH05,
T009895,C02349,2025-03-29 19:00:00,CH01,CMP002
T009896,C02349,2025-04-01 03:00:00,CH04,
T009897,C02349,2025-04-03 18:00:00,CH04,
T009898,C02351,2025-11-09 06:00:00,CH01,CMP002
T009899,C02351,2025-11-11 02:00:00,CH05,
T009900,C02351,2025-11-12 10:00:00,CH02,CMP003
T009901,C02351,2025-11-14 16:00:00,CH05,
T009902,C02352,2025-01-04 02:00:00,CH02,CMP004
T009903,C02352,2025-01-05 19:00:00,CH01,CMP002
T009904,C02352,2025-01-08 07:00:00,CH01,CMP002
T009905,C02352,2025-01-10 02:00:00,CH04,
T009906,C02355,2025-01-25 13:00:00,CH02,CMP003
T009907,C02356,2025-08-09 22:00:00,CH05,
T009908,C02357,2025-09-08 10:00:00,CH01,CMP002
T009909,C02357,2025-09-09 08:00:00,CH01,CMP001
T009910,C02357,2025-09-12 06:00:00,CH02,CMP004
T009911,C02357,2025-09-14 07:00:00,CH02,CMP004
T009912,C02357,2025-09-15 18:00:00,CH01,CMP002
T009913,C02358,2025-07-24 14:00:00,CH05,
T009914,C02358,2025-07-28 01:00:00,CH04,
T009915,C02358,2025-08-03 22:00:00,CH02,CMP003
T009916,C02358,2025-08-06 19:00:00,CH04,
T009917,C02358,2025-08-15 13:00:00,CH01,CMP002
T009918,C02358,2025-08-17 23:00:00,CH05,
T009919,C02360,2025-08-10 11:00:00,CH05,
T009920,C02360,2025-08-12 06:00:00,CH02,CMP003
T009921,C02360,2025-08-13 17:00:00,CH01,CMP001
T009922,C02360,2025-08-16 01:00:00,CH01,CMP002
T009923,C02361,2025-09-06 00:00:00,CH02,CMP003
T009924,C02363,2025-10-12 08:00:00,CH01,CMP001
T009925,C02363,2025-10-13 02:00:00,CH05,
T009926,C02364,2025-04-09 11:00:00,CH02,CMP003
T009927,C02364,2025-04-12 03:00:00,CH02,CMP004
T009928,C02364,2025-04-13 08:00:00,CH01,CMP002
T009929,C02364,2025-04-14 04:00:00,CH05,
T009930,C02364,2025-04-14 05:00:00,CH01,CMP001
T009931,C02364,2025-04-14 19:00:00,CH05,
T009932,C02365,2025-01-06 11:00:00,CH01,CMP001
T009933,C02365,2025-01-18 14:00:00,CH04,
T009934,C02365,2025-01-22 19:00:00,CH05,
T009935,C02365,2025-02-02 23:00:00,CH01,CMP001
T009936,C02366,2025-03-07 02:00:00,CH03,CMP005
T009937,C02366,2025-04-08 08:00:00,CH05,
T009938,C02367,2025-07-16 02:00:00,CH05,
T009939,C02367,2025-07-18 09:00:00,CH05,
T009940,C02368,2025-12-21 19:00:00,CH04,
T009941,C02369,2025-08-13 10:00:00,CH02,CMP004
T009942,C02369,2025-08-30 09:00:00,CH01,CMP001
T009943,C02369,2025-09-01 18:00:00,CH01,CMP001
T009944,C02369,2025-09-06 01:00:00,CH02,CMP003
T009945,C02369,2025-09-06 09:00:00,CH02,CMP003
T009946,C02369,2025-09-09 17:00:00,CH05,
T009947,C02369,2025-09-22 23:00:00,CH04,
T009948,C02369,2025-10-11 20:00:00,CH02,CMP003
T009949,C02369,2025-10-31 03:00:00,CH05,
T009950,C02371,2025-11-06 18:00:00,CH02,CMP004
T009951,C02371,2025-11-07 16:00:00,CH04,
T009952,C02371,2025-11-13 17:00:00,CH05,
T009953,C02371,2025-11-14 17:00:00,CH02,CMP004
T009954,C02371,2025-11-20 06:00:00,CH04,
T009955,C02372,2025-10-06 06:00:00,CH04,
T009956,C02372,2025-10-06 18:00:00,CH01,CMP002
T009957,C02372,2025-10-26 05:00:00,CH02,CMP004
T009958,C02372,2025-10-27 11:00:00,CH04,
T009959,C02372,2025-10-31 21:00:00,CH02,CMP004
T009960,C02372,2025-11-05 22:00:00,CH02,CMP003
T009961,C02372,2025-11-06 02:00:00,CH02,CMP003
T009962,C02372,2025-11-14 09:00:00,CH02,CMP003
T009963,C02372,2025-12-10 14:00:00,CH01,CMP001
T009964,C02372,2025-12-12 16:00:00,CH05,
T009965,C02372,2025-12-13 05:00:00,CH04,
T009966,C02372,2025-12-14 23:00:00,CH01,CMP001
T009967,C02373,2025-07-07 18:00:00,CH01,CMP001
T009968,C02373,2025-07-08 17:00:00,CH04,
T009969,C02373,2025-07-09 10:00:00,CH02,CMP004
T009970,C02373,2025-07-11 04:00:00,CH01,CMP001
T009971,C02375,2025-04-24 00:00:00,CH03,CMP005
T009972,C02375,2025-04-26 18:00:00,CH01,CMP001
T009973,C02375,2025-04-27 15:00:00,CH02,CMP004
T009974,C02375,2025-04-30 18:00:00,CH01,CMP002
T009975,C02375,2025-05-01 20:00:00,CH05,
T009976,C02376,2025-10-22 03:00:00,CH05,
T009977,C02376,2025-10-25 20:00:00,CH01,CMP001
T009978,C02377,2025-07-13 01:00:00,CH01,CMP001
T009979,C02377,2025-07-14 13:00:00,CH01,CMP001
T009980,C02377,2025-07-15 05:00:00,CH02,CMP003
T009981,C02377,2025-07-15 20:00:00,CH04,
T009982,C02378,2025-09-16 07:00:00,CH01,CMP001
T009983,C02378,2025-09-25 11:00:00,CH02,CMP003
T009984,C02379,2025-06-13 08:00:00,CH02,CMP004
T009985,C02379,2025-06-27 15:00:00,CH03,CMP005
T009986,C02379,2025-07-28 21:00:00,CH01,CMP002
T009987,C02379,2025-08-02 00:00:00,CH03,CMP005
T009988,C02379,2025-08-05 07:00:00,CH02,CMP003
T009989,C02379,2025-08-05 10:00:00,CH01,CMP002
T009990,C02379,2025-09-06 19:00:00,CH02,CMP003
T009991,C02379,2025-09-14 11:00:00,CH02,CMP003
T009992,C02379,2025-09-21 21:00:00,CH05,
T009993,C02379,2025-09-30 16:00:00,CH02,CMP003
T009994,C02379,2025-10-14 19:00:00,CH02,CMP004
T009995,C02379,2025-10-16 08:00:00,CH01,CMP002
T009996,C02379,2025-10-18 12:00:00,CH02,CMP003
T009997,C02381,2025-03-25 15:00:00,CH01,CMP002
T009998,C02381,2025-04-08 14:00:00,CH01,CMP001
T009999,C02381,2025-04-11 10:00:00,CH02,CMP004
T010000,C02381,2025-04-14 13:00:00,CH01,CMP001
T010001,C02382,2025-12-05 00:00:00,CH02,CMP004
T010002,C02382,2025-12-15 00:00:00,CH04,
T010003,C02382,2025-12-16 09:00:00,CH01,CMP001
T010004,C02382,2025-12-16 12:00:00,CH01,CMP001
T010005,C02382,2025-12-19 10:00:00,CH04,
T010006,C02383,2025-05-06 11:00:00,CH02,CMP004
T010007,C02383,2025-05-29 12:00:00,CH01,CMP002
T010008,C02383,2025-06-05 06:00:00,CH05,
T010009,C02383,2025-06-25 20:00:00,CH01,CMP002
T010010,C02385,2025-03-12 01:00:00,CH02,CMP003
T010011,C02385,2025-03-13 22:00:00,CH01,CMP001
T010012,C02385,2025-03-15 08:00:00,CH01,CMP001
T010013,C02385,2025-03-18 12:00:00,CH01,CMP002
T010014,C02385,2025-03-19 13:00:00,CH01,CMP002
T010015,C02386,2025-07-28 10:00:00,CH04,
T010016,C02386,2025-08-06 20:00:00,CH01,CMP001
T010017,C02387,2025-10-10 09:00:00,CH01,CMP001
T010018,C02387,2025-10-10 11:00:00,CH01,CMP001
T010019,C02387,2025-10-12 19:00:00,CH01,CMP002
T010020,C02387,2025-10-15 13:00:00,CH02,CMP004
T010021,C02387,2025-10-18 09:00:00,CH01,CMP002
T010022,C02389,2025-04-08 14:00:00,CH04,
T010023,C02389,2025-04-10 13:00:00,CH05,
T010024,C02389,2025-04-19 19:00:00,CH01,CMP002
T010025,C02389,2025-04-20 19:00:00,CH02,CMP004
T010026,C02389,2025-04-24 04:00:00,CH02,CMP003
T010027,C02389,2025-04-25 13:00:00,CH01,CMP002
T010028,C02390,2025-11-25 05:00:00,CH05,
T010029,C02390,2025-11-28 01:00:00,CH03,CMP005
T010030,C02390,2025-11-28 21:00:00,CH01,CMP002
T010031,C02390,2025-12-01 02:00:00,CH02,CMP004
T010032,C02390,2025-12-03 15:00:00,CH01,CMP002
T010033,C02391,2025-02-20 18:00:00,CH05,
T010034,C02391,2025-02-24 13:00:00,CH01,CMP002
T010035,C02391,2025-02-27 22:00:00,CH01,CMP002
T010036,C02391,2025-03-02 21:00:00,CH02,CMP003
T010037,C02391,2025-03-04 00:00:00,CH01,CMP001
T010038,C02391,2025-03-05 17:00:00,CH01,CMP001
T010039,C02391,2025-03-25 09:00:00,CH01,CMP001
T010040,C02391,2025-03-27 21:00:00,CH04,
T010041,C02391,2025-03-28 05:00:00,CH03,CMP005
T010042,C02391,2025-03-30 22:00:00,CH04,
T010043,C02391,2025-04-01 22:00:00,CH01,CMP002
T010044,C02391,2025-04-05 17:00:00,CH02,CMP003
T010045,C02391,2025-04-06 06:00:00,CH01,CMP001
T010046,C02391,2025-04-19 11:00:00,CH02,CMP004
T010047,C02391,2025-05-04 21:00:00,CH04,
T010048,C02391,2025-05-16 19:00:00,CH02,CMP004
T010049,C02391,2025-05-18 17:00:00,CH01,CMP002
T010050,C02391,2025-07-11 09:00:00,CH01,CMP002
T010051,C02392,2025-09-04 22:00:00,CH01,CMP001
T010052,C02392,2025-09-15 12:00:00,CH05,
T010053,C02392,2025-09-16 14:00:00,CH05,
T010054,C02392,2025-09-19 09:00:00,CH05,
T010055,C02392,2025-09-20 13:00:00,CH02,CMP003
T010056,C02392,2025-10-03 12:00:00,CH01,CMP001
T010057,C02392,2025-10-04 18:00:00,CH01,CMP002
T010058,C02392,2025-10-05 03:00:00,CH05,
T010059,C02393,2025-08-24 18:00:00,CH01,CMP001
T010060,C02393,2025-08-27 14:00:00,CH01,CMP002
T010061,C02393,2025-09-14 03:00:00,CH02,CMP004
T010062,C02393,2025-09-16 12:00:00,CH05,
T010063,C02393,2025-09-17 13:00:00,CH05,
T010064,C02393,2025-09-18 05:00:00,CH04,
T010065,C02393,2025-09-18 08:00:00,CH02,CMP003
T010066,C02393,2025-09-19 15:00:00,CH04,
T010067,C02393,2025-09-21 08:00:00,CH01,CMP001
T010068,C02394,2025-05-24 20:00:00,CH02,CMP004
T010069,C02394,2025-06-08 19:00:00,CH02,CMP004
T010070,C02394,2025-06-21 08:00:00,CH01,CMP002
T010071,C02394,2025-07-11 13:00:00,CH02,CMP003
T010072,C02394,2025-07-12 04:00:00,CH01,CMP001
T010073,C02394,2025-07-13 07:00:00,CH01,CMP001
T010074,C02394,2025-07-14 19:00:00,CH03,CMP005
T010075,C02394,2025-07-15 09:00:00,CH02,CMP003
T010076,C02394,2025-07-18 23:00:00,CH01,CMP001
T010077,C02394,2025-07-19 09:00:00,CH02,CMP003
T010078,C02394,2025-07-20 06:00:00,CH01,CMP002
T010079,C02394,2025-07-22 09:00:00,CH02,CMP004
T010080,C02394,2025-07-23 00:00:00,CH02,CMP004
T010081,C02394,2025-08-29 23:00:00,CH01,CMP001
T010082,C02394,2025-09-07 13:00:00,CH01,CMP002
T010083,C02394,2025-09-18 08:00:00,CH05,
T010084,C02395,2025-02-25 16:00:00,CH01,CMP001
T010085,C02395,2025-03-03 00:00:00,CH04,
T010086,C02395,2025-03-04 04:00:00,CH01,CMP002
T010087,C02395,2025-03-08 15:00:00,CH02,CMP003
T010088,C02396,2025-07-19 22:00:00,CH02,CMP003
T010089,C02396,2025-07-21 02:00:00,CH03,CMP005
T010090,C02397,2025-07-27 04:00:00,CH04,
T010091,C02397,2025-07-29 09:00:00,CH01,CMP002
T010092,C02397,2025-07-30 05:00:00,CH01,CMP002
T010093,C02398,2025-09-26 16:00:00,CH01,CMP001
T010094,C02398,2025-09-26 21:00:00,CH03,CMP005
T010095,C02398,2025-09-28 23:00:00,CH04,
T010096,C02398,2025-10-01 06:00:00,CH02,CMP004
T010097,C02398,2025-10-03 05:00:00,CH01,CMP002
T010098,C02400,2025-04-05 08:00:00,CH01,CMP001
T010099,C02400,2025-04-05 09:00:00,CH01,CMP001
T010100,C02400,2025-04-13 02:00:00,CH05,
T010101,C02400,2025-04-16 17:00:00,CH01,CMP001
T010102,C02400,2025-04-25 04:00:00,CH03,CMP005
T010103,C02400,2025-05-08 01:00:00,CH03,CMP005
T010104,C02400,2025-05-15 15:00:00,CH02,CMP004
T010105,C02400,2025-06-14 20:00:00,CH01,CMP001
T010106,C02400,2025-07-11 19:00:00,CH02,CMP004
T010107,C02401,2025-08-20 14:00:00,CH04,
T010108,C02401,2025-08-22 12:00:00,CH01,CMP002
T010109,C02401,2025-08-24 18:00:00,CH04,
T010110,C02401,2025-09-22 17:00:00,CH02,CMP004
T010111,C02401,2025-09-22 20:00:00,CH05,
T010112,C02401,2025-09-27 07:00:00,CH04,
T010113,C02401,2025-09-29 20:00:00,CH05,
T010114,C02401,2025-10-12 20:00:00,CH02,CMP003
T010115,C02402,2025-12-07 12:00:00,CH02,CMP004
T010116,C02402,2025-12-08 02:00:00,CH01,CMP001
T010117,C02402,2025-12-08 23:00:00,CH05,
T010118,C02403,2025-10-10 23:00:00,CH02,CMP003
T010119,C02403,2025-10-17 01:00:00,CH04,
T010120,C02403,2025-10-21 05:00:00,CH05,
T010121,C02403,2025-10-22 11:00:00,CH02,CMP004
T010122,C02403,2025-10-25 01:00:00,CH05,
T010123,C02404,2025-01-20 16:00:00,CH01,CMP002
T010124,C02404,2025-01-21 14:00:00,CH01,CMP002
T010125,C02404,2025-01-22 03:00:00,CH02,CMP003
T010126,C02405,2025-09-22 02:00:00,CH01,CMP002
T010127,C02405,2025-09-23 06:00:00,CH04,
T010128,C02405,2025-09-24 11:00:00,CH01,CMP001
T010129,C02405,2025-09-26 15:00:00,CH04,
T010130,C02406,2025-05-02 03:00:00,CH02,CMP004
T010131,C02406,2025-05-03 12:00:00,CH01,CMP002
T010132,C02406,2025-05-05 12:00:00,CH02,CMP003
T010133,C02406,2025-05-06 16:00:00,CH01,CMP001
T010134,C02406,2025-05-09 03:00:00,CH01,CMP001
T010135,C02408,2025-05-06 09:00:00,CH04,
T010136,C02408,2025-05-17 18:00:00,CH05,
T010137,C02408,2025-05-26 20:00:00,CH02,CMP003
T010138,C02408,2025-05-31 22:00:00,CH05,
T010139,C02408,2025-06-02 23:00:00,CH05,
T010140,C02408,2025-06-10 21:00:00,CH04,
T010141,C02408,2025-06-19 21:00:00,CH04,
T010142,C02408,2025-06-24 01:00:00,CH01,CMP001
T010143,C02408,2025-07-16 09:00:00,CH01,CMP001
T010144,C02409,2025-03-25 01:00:00,CH05,
T010145,C02409,2025-04-13 13:00:00,CH01,CMP001
T010146,C02409,2025-04-16 15:00:00,CH05,
T010147,C02409,2025-04-25 22:00:00,CH01,CMP002
T010148,C02409,2025-04-27 19:00:00,CH01,CMP002
T010149,C02409,2025-05-20 16:00:00,CH02,CMP003
T010150,C02409,2025-05-23 01:00:00,CH02,CMP003
T010151,C02409,2025-05-26 20:00:00,CH01,CMP002
T010152,C02409,2025-05-27 21:00:00,CH02,CMP004
T010153,C02409,2025-06-04 16:00:00,CH05,
T010154,C02409,2025-06-07 05:00:00,CH04,
T010155,C02409,2025-07-12 18:00:00,CH01,CMP002
T010156,C02409,2025-07-16 10:00:00,CH05,
T010157,C02412,2025-07-30 00:00:00,CH02,CMP003
T010158,C02412,2025-08-02 17:00:00,CH05,
T010159,C02412,2025-08-03 06:00:00,CH04,
T010160,C02412,2025-08-04 21:00:00,CH05,
T010161,C02412,2025-08-16 11:00:00,CH01,CMP001
T010162,C02412,2025-08-17 08:00:00,CH02,CMP003
T010163,C02412,2025-08-21 03:00:00,CH01,CMP002
T010164,C02412,2025-08-29 23:00:00,CH01,CMP001
T010165,C02412,2025-09-02 08:00:00,CH01,CMP001
T010166,C02412,2025-09-03 15:00:00,CH01,CMP002
T010167,C02412,2025-09-04 13:00:00,CH02,CMP004
T010168,C02412,2025-09-04 17:00:00,CH05,
T010169,C02413,2025-09-24 12:00:00,CH05,
T010170,C02413,2025-09-26 21:00:00,CH03,CMP005
T010171,C02413,2025-09-29 12:00:00,CH03,CMP005
T010172,C02413,2025-09-30 05:00:00,CH02,CMP004
T010173,C02413,2025-10-01 10:00:00,CH01,CMP001
T010174,C02415,2025-02-19 17:00:00,CH01,CMP002
T010175,C02415,2025-02-20 19:00:00,CH01,CMP002
T010176,C02416,2025-10-16 13:00:00,CH04,
T010177,C02416,2025-10-18 06:00:00,CH02,CMP003
T010178,C02417,2025-06-30 09:00:00,CH05,
T010179,C02418,2025-05-24 22:00:00,CH01,CMP002
T010180,C02418,2025-05-27 12:00:00,CH02,CMP004
T010181,C02418,2025-05-31 01:00:00,CH05,
T010182,C02419,2025-05-04 14:00:00,CH01,CMP001
T010183,C02419,2025-05-11 17:00:00,CH02,CMP004
T010184,C02419,2025-06-13 17:00:00,CH02,CMP008
T010185,C02419,2025-07-18 02:00:00,CH04,
T010186,C02419,2025-08-06 19:00:00,CH04,
T010187,C02419,2025-08-17 23:00:00,CH02,CMP003
T010188,C02419,2025-09-14 03:00:00,CH01,CMP002
T010189,C02419,2025-09-16 20:00:00,CH02,CMP004
T010190,C02419,2025-09-17 12:00:00,CH05,
T010191,C02420,2025-07-27 13:00:00,CH03,CMP005
T010192,C02420,2025-07-29 06:00:00,CH01,CMP001
T010193,C02420,2025-08-04 01:00:00,CH03,CMP005
T010194,C02420,2025-08-12 06:00:00,CH02,CMP004
T010195,C02420,2025-08-12 23:00:00,CH01,CMP001
T010196,C02420,2025-08-20 00:00:00,CH02,CMP004
T010197,C02420,2025-09-26 19:00:00,CH05,
T010198,C02420,2025-10-09 03:00:00,CH02,CMP003
T010199,C02420,2025-10-22 12:00:00,CH03,CMP005
T010200,C02420,2025-11-01 22:00:00,CH04,
T010201,C02420,2025-11-11 04:00:00,CH01,CMP001
T010202,C02420,2025-11-17 07:00:00,CH05,
T010203,C02421,2025-05-16 12:00:00,CH05,
T010204,C02421,2025-05-18 00:00:00,CH01,CMP001
T010205,C02421,2025-05-19 11:00:00,CH04,
T010206,C02421,2025-05-21 01:00:00,CH02,CMP004
T010207,C02422,2025-10-10 11:00:00,CH04,
T010208,C02422,2025-10-18 03:00:00,CH01,CMP001
T010209,C02422,2025-10-18 09:00:00,CH05,
T010210,C02422,2025-10-27 03:00:00,CH02,CMP003
T010211,C02422,2025-10-28 00:00:00,CH01,CMP002
